ID,model,make,type,year,condition,wheelDrive,doors,engine
24314,aura,saturn,sedan,2008,used,fwd,4,3.6lv6
24315,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24316,vue,saturn,suv,2007,used,fwd,4,3.5lv6
24317,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24318,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24319,relay,saturn,minivan,2007,used,fwd,4,3.9lv6
24320,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24321,outlook,saturn,suv,2007,used,fwd,4,3.6lv6
24322,ion,saturn,sedan,2005,used,fwd,4,2.2li4
24323,vue,saturn,suv,2006,used,fwd,4,2.2li4
24324,vue,saturn,suv,2010,used,fwd,4,2.4li4
24325,ion,saturn,coupe,2004,used,fwd,2,2.2li4
24326,vue,saturn,suv,2008,used,fwd,4,2.4li4
24327,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24328,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24329,vue,saturn,suv,2004,used,awd,4,2.2li4
24330,vue,saturn,suv,2005,used,awd,4,2.2li4
24331,ion,saturn,coupe,2006,used,fwd,2,2.0li4
24332,outlook,saturn,suv,2007,used,fwd,4,3.6lv6
24333,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24334,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24335,vue,saturn,suv,2008,used,fwd,4,2.4li4
24337,sw,saturn,wagon,1999,used,fwd,4,1.9li4
24338,vue,saturn,suv,2008,used,fwd,4,2.4li4
24339,vue,saturn,suv,2007,used,fwd,3,2.2li4
24340,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24341,vuegreenline,saturn,suv,2007,used,fwd,4,2.4li4
24342,outlook,saturn,suv,2007,used,awd,4,3.6lv6
24343,outlook,saturn,suv,2010,used,awd,4,3.6lv6
24344,l,saturn,sedan,2005,used,fwd,4,3.0lv6
24345,vue,saturn,suv,2002,used,awd,4,3.0lv6
24346,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24347,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24348,vue,saturn,suv,2004,used,fwd,4,3.5lv6
24349,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24350,vue,saturn,suv,2009,used,awd,4,3.5lv6
24351,aura,saturn,sedan,2008,used,fwd,4,2.4li4
24352,ls,saturn,sedan,2000,used,fwd,4,3.0lv6
24353,outlook,saturn,suv,2009,used,fwd,4,3.6lv6
24354,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24355,outlook,saturn,suv,2008,used,awd,4,3.6lv6
24356,outlook,saturn,suv,2010,used,fwd,4,3.6lv6
24358,vue,saturn,suv,2004,used,fwd,4,3.5lv6
24359,vue,saturn,suv,2008,used,awd,4,3.5lv6
24361,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24362,vue,saturn,suv,2009,used,fwd,4,2.4li4
24363,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24364,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24365,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24366,aura,saturn,sedan,2008,used,fwd,4,3.6lv6
24367,vue,saturn,suv,2006,used,fwd,4,3.5lv6
24368,outlook,saturn,suv,2009,used,awd,4,3.6lv6
24370,vue,saturn,suv,2010,used,fwd,4,2.4li4
24371,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24372,ion,saturn,sedan,2006,used,fwd,4,2.2li4
24373,vue,saturn,suv,2005,used,fwd,4,3.5lv6
24374,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24376,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24377,vuegreenline,saturn,suv,2007,used,fwd,4,2.4li4
24378,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24380,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24381,outlook,saturn,suv,2007,used,fwd,4,3.6lv6
24382,l,saturn,sedan,2002,used,fwd,4,2.2li4
24383,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24384,sl,saturn,sedan,1998,used,fwd,4,1.9li4
24385,vue,saturn,suv,2008,used,fwd,4,2.4li4
24386,sl,saturn,sedan,1999,used,fwd,4,1.9li4
24387,outlook,saturn,suv,2010,used,fwd,4,3.6lv6
24388,ion,saturn,sedan,2005,used,fwd,4,2.2li4
24389,vue,saturn,suv,2008,used,fwd,4,2.4li4
24390,aura,saturn,sedan,2009,used,fwd,4,3.6lv6
24391,sl,saturn,sedan,2002,used,fwd,4,1.9li4
24392,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24393,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24394,vue,saturn,suv,2005,used,fwd,4,2.2li4
24395,sl,saturn,sedan,2001,used,fwd,4,1.9li4
24396,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24397,sl,saturn,sedan,1994,used,fwd,4,1.9li4
24398,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24399,l,saturn,sedan,2003,used,fwd,4,2.2li4
24400,ion,saturn,sedan,2006,used,fwd,4,2.2li4
24401,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24403,outlook,saturn,suv,2010,used,awd,4,3.6lv6
24405,vuegreenline,saturn,suv,2008,used,fwd,4,2.4li4
24406,ion,saturn,sedan,2006,used,fwd,4,2.2li4
24407,outlook,saturn,suv,2009,used,awd,4,3.6lv6
24408,sl,saturn,sedan,2001,used,fwd,4,1.9li4
24409,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24410,outlook,saturn,suv,2010,used,fwd,4,3.6lv6
24411,vue,saturn,suv,2007,used,awd,4,3.5lv6
24412,l,saturn,sedan,2003,used,fwd,4,3.0lv6
24413,vuegreenline,saturn,suv,2007,used,fwd,4,2.4li4
24414,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24415,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24416,vue,saturn,suv,2008,used,fwd,4,3.6lv6
24417,vue,saturn,suv,2006,used,fwd,4,3.5lv6
24418,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24419,vue,saturn,suv,2008,used,fwd,4,2.4li4
24420,outlook,saturn,suv,2008,used,awd,4,3.6lv6
24421,vue,saturn,suv,2010,used,awd,4,3.6lv6
24422,outlook,saturn,suv,2009,used,awd,4,3.6lv6
24423,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24424,l,saturn,sedan,2003,used,fwd,4,2.2li4
24425,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24426,ion,saturn,sedan,2004,used,fwd,4,2.2li4
24427,vue,saturn,suv,2008,used,fwd,4,3.6lv6
24428,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24429,ion,saturn,sedan,2006,used,fwd,4,2.2li4
24430,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24431,ion,saturn,sedan,2003,used,fwd,3,2.2li4
24432,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24433,vue,saturn,suv,2010,used,fwd,4,3.6lv6
24434,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24436,vue,saturn,suv,2009,used,fwd,4,2.4li4
24437,sl,saturn,sedan,1999,used,fwd,4,1.9li4
24438,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24439,vue,saturn,suv,2009,used,fwd,4,2.4li4
24440,sl,saturn,sedan,1995,used,fwd,4,1.9li4
24441,aura,saturn,sedan,2009,used,fwd,4,3.6lv6
24442,outlook,saturn,suv,2007,used,fwd,4,3.6lv6
24443,sl,saturn,sedan,2002,used,fwd,4,1.9li4
24444,aura,saturn,sedan,2009,used,fwd,4,3.6lv6
24445,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24446,vue,saturn,suv,2004,used,fwd,4,2.2li4
24447,l,saturn,sedan,2004,used,fwd,4,3.0lv6
24448,vue,saturn,suv,2008,used,fwd,4,3.6lv6
24449,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24450,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24451,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24452,l,saturn,sedan,2001,used,fwd,4,2.2li4
24454,outlook,saturn,suv,2009,used,awd,4,3.6lv6
24455,vue,saturn,suv,2010,used,fwd,4,2.4li4
24456,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24457,ion,saturn,sedan,2004,used,fwd,4,2.2li4
24458,outlook*,saturn,suv,2009,used,fwd,4,3.6lv6
24459,vue,saturn,suv,2008,used,fwd,4,2.4li4
24460,vue,saturn,suv,2008,used,awd,4,3.5lv6
24461,ion,saturn,sedan,2006,used,fwd,4,2.2li4
24462,sc,saturn,coupe,1999,used,fwd,2,1.9li4
24463,aura,saturn,sedan,2008,used,fwd,4,3.6lv6
24464,vue,saturn,suv,2003,used,fwd,4,2.2li4
24465,vue,saturn,suv,2002,used,awd,4,3.0lv6
24466,outlook,saturn,suv,2010,used,fwd,4,3.6lv6
24467,aura,saturn,sedan,2007,used,fwd,4,3.6lv6
24468,aura,saturn,sedan,2009,used,fwd,4,3.6lv6
24469,outlook,saturn,suv,2007,used,awd,4,3.6lv6
24470,l,saturn,sedan,2003,used,fwd,4,3.0lv6
24471,sc,saturn,coupe,1996,used,fwd,2,1.9li4
24472,sl,saturn,sedan,2002,used,fwd,4,1.9li4
24474,l,saturn,sedan,2004,used,fwd,4,3.0lv6
24475,outlook,saturn,suv,2007,used,fwd,4,3.6lv6
24476,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24477,vue,saturn,suv,2005,used,fwd,4,2.2li4
24478,vuehybrid,saturn,suv,2009,used,fwd,4,2.4li4
24479,ion,saturn,sedan,2007,used,fwd,4,2.4li4
24480,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24481,vue,saturn,suv,2003,used,fwd,4,2.2li4
24483,l,saturn,sedan,2001,used,fwd,4,2.2li4
24484,outlook,saturn,suv,2010,used,fwd,4,3.6lv6
24485,vue,saturn,suv,2004,used,fwd,4,3.5lv6
24486,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24487,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24488,sl,saturn,sedan,1999,used,fwd,4,1.9li4
24489,l,saturn,sedan,2001,used,fwd,4,3.0lv6
24491,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24492,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24493,vue,saturn,suv,2008,used,fwd,4,3.6lv6
24494,vue,saturn,suv,2008,used,awd,4,3.6lv6
24495,aura,saturn,sedan,2008,used,fwd,4,3.6lv6
24496,vue,saturn,suv,2010,used,fwd,5,2.4li4
24497,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24498,vue,saturn,suv,2005,used,fwd,4,3.5lv6
24499,vue,saturn,suv,2009,used,awd,4,3.5lv6
24500,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24501,vue,saturn,suv,2003,used,awd,4,3.0lv6
24502,sl,saturn,sedan,2002,used,fwd,4,1.9li4
24503,ion,saturn,sedan,2007,used,fwd,4,2.4li4
24504,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24505,outlook,saturn,suv,2008,used,awd,4,3.6lv6
24506,sl,saturn,sedan,2002,used,fwd,4,1.9li4
24507,ion,saturn,sedan,2003,used,fwd,4,2.2li4
24508,ion,saturn,sedan,2005,used,fwd,4,2.2li4
24509,vue,saturn,suv,2006,used,fwd,4,3.5lv6
24511,outlook,saturn,suv,2010,used,fwd,4,3.6lv6
24512,vue,saturn,suv,2008,used,fwd,4,2.4li4
24513,vue,saturn,suv,2008,used,fwd,4,3.6lv6
24514,sl,saturn,sedan,1999,used,fwd,4,1.9li4
24517,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24518,sc,saturn,coupe,1999,used,fwd,2,1.9li4
24519,outlook,saturn,suv,2008,used,awd,4,3.6lv6
24520,aura*,saturn,sedan,2008,used,fwd,4,3.5lv6
24521,aura,saturn,sedan,2007,used,fwd,4,3.6lv6
24522,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24526,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24529,aura,saturn,sedan,2009,used,fwd,4,2.4li4
24532,sl,saturn,sedan,2000,used,fwd,4,1.9li4
24533,ion,saturn,sedan,2007,used,fwd,4,2.2li4
24534,sl,saturn,sedan,1997,used,fwd,4,1.9li4
24535,outlook,saturn,suv,2007,used,fwd,4,3.6lv6
24536,sl,saturn,sedan,1998,used,fwd,4,1.9li4
24537,ion,saturn,sedan,2004,used,fwd,4,2.2li4
24539,aura,saturn,sedan,2007,used,fwd,4,3.5lv6
24540,ion,saturn,sedan,2006,used,fwd,4,2.2li4
24541,aura,saturn,sedan,2008,used,fwd,4,3.5lv6
24543,outlook,saturn,suv,2009,used,fwd,4,3.6lv6
24545,sl,saturn,sedan,1995,used,fwd,4,1.9li4
24549,outlook,saturn,suv,2008,used,fwd,4,3.6lv6
24553,sc,saturn,coupe,1994,used,fwd,2,1.9li4
24563,sl,saturn,sedan,2001,used,fwd,4,1.9li4
24569,sc,saturn,coupe,2001,used,fwd,2,1.9li4
24571,sl,saturn,sedan,1998,used,fwd,4,1.9li4
24575,sl,saturn,sedan,1999,used,fwd,4,1.9li4
24582,sl,saturn,sedan,2002,used,fwd,4,1.9li4
25022,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25023,tc,scion,coupe,2011,new,fwd,2,2.5li4
25024,tc,scion,coupe,2011,new,fwd,2,2.5li4
25025,xb,scion,wagon,2010,new,fwd,4,2.4li4
25026,tc,scion,coupe,2011,new,fwd,2,2.5li4
25027,tc,scion,coupe,2011,new,fwd,2,2.5li4
25028,xb,scion,wagon,2011,new,fwd,4,2.4li4
25029,tc,scion,coupe,2006,used,fwd,2,2.4li4
25030,tc,scion,coupe,2011,new,fwd,2,2.5li4
25031,tc,scion,coupe,2011,new,fwd,2,2.5li4
25032,tc,scion,coupe,2011,new,fwd,2,2.5li4
25033,tc,scion,coupe,2010,used,fwd,2,2.4li4
25034,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25035,tc,scion,coupe,2011,new,fwd,2,2.5li4
25036,xb,scion,wagon,2008,used,fwd,4,2.4li4
25037,xd,scion,hatchback,2009,used,fwd,4,1.8li4
25038,tc,scion,coupe,2011,new,fwd,2,2.5li4
25039,xb,scion,wagon,2011,new,fwd,4,2.4li4
25040,tc,scion,coupe,2011,new,fwd,2,2.5li4
25041,xb,scion,wagon,2006,used,fwd,4,1.5li4
25042,xb,scion,wagon,2005,used,fwd,4,1.5li4
25043,tc,scion,coupe,2011,new,fwd,2,2.5li4
25044,xb,scion,wagon,2004,used,fwd,4,1.5li4
25045,xb,scion,wagon,2011,new,fwd,4,2.4li4
25046,xb,scion,wagon,2011,new,fwd,4,2.4li4
25047,tc,scion,coupe,2011,new,fwd,2,2.5li4
25048,xb,scion,wagon,2006,used,fwd,4,1.5li4
25049,tc,scion,coupe,2011,new,fwd,2,2.5li4
25050,xb,scion,wagon,2011,new,fwd,4,2.4li4
25051,tc,scion,coupe,2011,new,fwd,2,2.5li4
25052,tc,scion,coupe,2011,new,fwd,2,2.5li4
25053,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25054,tc,scion,coupe,2005,used,fwd,2,2.4li4
25055,xb,scion,wagon,2011,new,fwd,4,2.4li4
25056,tc,scion,coupe,2006,used,fwd,2,2.4li4
25057,xb,scion,wagon,2010,new,fwd,4,2.4li4
25058,tc,scion,coupe,2011,new,fwd,2,2.5li4
25059,xb,scion,wagon,2011,new,fwd,4,2.4li4
25060,tc,scion,coupe,2011,new,fwd,2,2.5li4
25061,tc,scion,coupe,2011,new,fwd,2,2.5li4
25062,tc,scion,coupe,2011,new,fwd,2,2.5li4
25063,tc,scion,coupe,2011,new,fwd,2,2.5li4
25064,tc,scion,coupe,2011,new,fwd,2,2.5li4
25065,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25066,tc,scion,coupe,2011,new,fwd,2,2.5li4
25067,xa,scion,hatchback,2006,used,fwd,4,1.5li4
25068,xb,scion,wagon,2011,new,fwd,4,2.4li4
25069,tc,scion,coupe,2007,used,fwd,2,2.4li4
25070,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25071,tc,scion,coupe,2011,new,fwd,2,2.5li4
25072,tc,scion,coupe,2011,new,fwd,2,2.5li4
25073,xb,scion,wagon,2010,new,fwd,4,2.4li4
25074,xb,scion,wagon,2011,new,fwd,4,2.4li4
25075,tc,scion,coupe,2010,new,fwd,2,2.4li4
25076,xb,scion,wagon,2011,new,fwd,4,2.4li4
25077,tc,scion,coupe,2007,used,fwd,2,2.4li4
25078,tc,scion,coupe,2008,used,fwd,2,2.4li4
25079,xb,scion,wagon,2011,new,fwd,4,2.4li4
25080,tc,scion,coupe,2011,new,fwd,2,2.5li4
25081,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25082,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25083,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25084,xb,scion,wagon,2011,new,fwd,4,2.4li4
25085,xb,scion,wagon,2011,new,fwd,4,2.4li4
25086,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25087,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25088,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25089,tc,scion,coupe,2006,used,fwd,2,2.4li4
25090,xb,scion,wagon,2011,new,fwd,4,2.4li4
25091,tc,scion,coupe,2011,new,fwd,2,2.5li4
25092,tc,scion,coupe,2009,used,fwd,2,2.4li4
25093,xb,scion,wagon,2011,new,fwd,4,2.4li4
25094,tc,scion,coupe,2011,new,fwd,2,2.5li4
25095,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25096,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25097,tc,scion,coupe,2011,new,fwd,2,2.5li4
25098,xb,scion,wagon,2010,new,fwd,4,2.4li4
25099,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25100,tc,scion,coupe,2011,new,fwd,2,2.5li4
25101,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25102,xb,scion,wagon,2011,new,fwd,4,2.4li4
25103,tc,scion,coupe,2006,used,fwd,2,2.4li4
25104,xb,scion,wagon,2011,new,fwd,4,2.4li4
25105,tc,scion,coupe,2011,new,fwd,2,2.5li4
25106,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25107,xb,scion,wagon,2010,used,fwd,4,2.4li4
25108,tc,scion,coupe,2011,new,fwd,2,2.5li4
25109,tc,scion,coupe,2011,new,fwd,4,2.5li4
25110,tc,scion,coupe,2010,new,fwd,2,2.4li4
25111,xb,scion,wagon,2011,new,fwd,4,2.4li4
25112,tc,scion,coupe,2011,new,fwd,2,2.5li4
25113,tc,scion,coupe,2011,new,fwd,2,2.5li4
25114,xb,scion,wagon,2011,new,fwd,4,2.4li4
25115,xb,scion,wagon,2011,new,fwd,4,2.4li4
25116,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25117,xb,scion,wagon,2011,new,fwd,4,2.4li4
25118,tc,scion,coupe,2011,new,fwd,2,2.5li4
25119,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25120,xb,scion,wagon,2011,new,fwd,4,2.4li4
25121,tc,scion,coupe,2011,new,fwd,2,2.5li4
25122,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25123,xb,scion,wagon,2011,new,fwd,4,2.4li4
25124,xb,scion,wagon,2011,new,fwd,4,2.4li4
25125,tc,scion,coupe,2011,new,fwd,2,2.5li4
25126,tc,scion,coupe,2011,new,fwd,2,2.5li4
25127,tc,scion,coupe,2011,new,fwd,2,2.5li4
25128,xd*,scion,hatchback,2011,new,fwd,4,1.8li4
25129,tc,scion,coupe,2011,new,fwd,2,2.5li4
25130,tc,scion,coupe,2011,new,fwd,2,2.5li4
25131,tc,scion,coupe,2011,new,fwd,4,2.5li4
25132,tc,scion,coupe,2010,new,fwd,2,2.4li4
25133,xa,scion,hatchback,2005,used,fwd,4,1.5li4
25134,xd,scion,hatchback,2008,used,fwd,4,1.8li4
25135,tc,scion,coupe,2011,new,fwd,2,2.5li4
25136,tc,scion,coupe,2011,new,fwd,2,2.5li4
25137,xb,scion,wagon,2011,new,fwd,4,2.4li4
25138,tc,scion,coupe,2011,new,fwd,2,2.5li4
25139,tc,scion,coupe,2011,new,fwd,2,2.5li4
25140,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25141,tc,scion,coupe,2011,new,fwd,2,2.5li4
25142,xb,scion,wagon,2011,new,fwd,4,2.4li4
25143,tc,scion,coupe,2011,new,fwd,2,2.5li4
25144,tc,scion,coupe,2006,used,fwd,2,2.4li4
25145,tc,scion,coupe,2011,new,fwd,2,2.5li4
25146,xb,scion,wagon,2011,new,fwd,4,2.4li4
25147,tc,scion,coupe,2011,new,fwd,2,2.5li4
25148,tc,scion,coupe,2011,new,fwd,2,2.5li4
25149,tc,scion,coupe,2011,new,fwd,2,2.5li4
25150,tc*,scion,coupe,2009,new,fwd,2,2.4li4
25151,xb,scion,wagon,2011,new,fwd,4,2.4li4
25152,xb,scion,wagon,2009,used,fwd,4,2.4li4
25153,xb,scion,wagon,2011,new,fwd,4,2.4li4
25154,tc,scion,coupe,2010,new,fwd,4,2.4li4
25155,xb,scion,wagon,2011,new,fwd,4,2.4li4
25156,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25157,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25158,xb,scion,wagon,2011,new,fwd,4,2.4li4
25159,tc,scion,coupe,2011,new,fwd,2,2.5li4
25160,tc,scion,coupe,2011,new,fwd,2,2.5li4
25161,tc,scion,coupe,2011,new,fwd,2,2.5li4
25162,xa,scion,hatchback,2006,used,fwd,4,1.5li4
25163,xb,scion,wagon,2011,new,fwd,4,2.4li4
25164,tc,scion,coupe,2010,new,fwd,2,2.4li4
25165,tc,scion,coupe,2011,new,fwd,2,2.5li4
25166,xb,scion,wagon,2011,new,fwd,4,2.4li4
25167,tc,scion,coupe,2011,new,fwd,2,2.5li4
25168,tc,scion,coupe,2011,new,fwd,2,2.5li4
25169,tc,scion,coupe,2010,new,fwd,2,2.4li4
25170,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25171,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25172,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25173,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25174,tc,scion,coupe,2011,new,fwd,2,2.5li4
25175,xb,scion,wagon,2010,new,fwd,4,2.4li4
25176,tc,scion,coupe,2011,new,fwd,2,2.5li4
25177,xb,scion,wagon,2011,new,fwd,4,2.4li4
25178,xb,scion,wagon,2011,new,fwd,4,2.4li4
25179,tc,scion,coupe,2005,used,fwd,2,2.4li4
25180,tc,scion,coupe,2010,new,fwd,2,2.4li4
25181,tc,scion,coupe,2011,new,fwd,2,2.5li4
25182,tc,scion,coupe,2011,new,fwd,5,2.5li4
25183,xb,scion,wagon,2011,new,fwd,4,2.4li4
25184,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25185,xb,scion,wagon,2011,new,fwd,4,2.4li4
25186,tc*,scion,coupe,2011,new,fwd,2,2.5li4
25187,tc,scion,coupe,2011,new,fwd,2,2.5li4
25188,tc,scion,coupe,2011,new,fwd,2,2.5li4
25189,tc,scion,coupe,2011,new,fwd,2,2.5li4
25190,xb,scion,wagon,2011,new,fwd,4,2.4li4
25191,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25192,xb,scion,wagon,2011,new,fwd,4,2.4li4
25193,tc,scion,coupe,2011,new,fwd,2,2.5li4
25194,tc,scion,coupe,2011,new,fwd,2,2.5li4
25195,tc,scion,coupe,2011,new,fwd,2,2.5li4
25196,xb,scion,wagon,2011,new,fwd,4,2.4li4
25197,tc,scion,coupe,2011,new,fwd,2,2.5li4
25198,tc,scion,coupe,2011,new,fwd,2,2.5li4
25199,xd,scion,hatchback,2011,new,fwd,2,1.8li4
25200,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25201,xb,scion,wagon,2011,new,fwd,4,2.4li4
25202,tc,scion,coupe,2011,new,fwd,2,2.5li4
25203,xb,scion,wagon,2008,used,fwd,4,2.4li4
25204,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25205,tc,scion,coupe,2011,new,fwd,2,2.5li4
25206,tc,scion,coupe,2010,new,fwd,2,2.4li4
25207,tc,scion,coupe,2011,new,fwd,2,2.5li4
25208,tc,scion,coupe,2008,used,fwd,2,2.4li4
25209,tc,scion,coupe,2011,new,fwd,2,2.5li4
25210,xb,scion,wagon,2011,new,fwd,4,2.4li4
25211,tc,scion,coupe,2007,used,fwd,2,2.4li4
25212,tc,scion,coupe,2010,new,fwd,2,2.4li4
25213,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25214,xb,scion,wagon,2010,new,fwd,4,2.4li4
25215,tc,scion,coupe,2011,new,fwd,2,2.5li4
25216,tc,scion,coupe,2011,new,fwd,2,2.5li4
25217,tc,scion,coupe,2011,new,fwd,2,2.5li4
25218,tc,scion,coupe,2007,used,fwd,2,2.4li4
25219,tc*,scion,coupe,2011,new,fwd,2,2.5li4
25220,xb,scion,wagon,2011,new,fwd,4,2.4li4
25221,tc,scion,coupe,2011,new,fwd,2,2.5li4
25222,tc,scion,coupe,2011,new,fwd,2,2.5li4
25223,tc,scion,coupe,2007,used,fwd,2,2.4li4
25224,tc,scion,coupe,2011,new,fwd,2,2.5li4
25225,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25226,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25227,xb,scion,wagon,2011,new,fwd,4,2.4li4
25228,tc,scion,coupe,2011,new,fwd,2,2.5li4
25229,tc,scion,coupe,2011,new,fwd,2,2.5li4
25230,tc,scion,coupe,2011,new,fwd,2,2.5li4
25231,xb,scion,wagon,2011,new,fwd,4,2.4li4
25232,tc,scion,coupe,2011,new,fwd,2,2.5li4
25233,tc,scion,coupe,2010,new,fwd,2,2.4li4
25234,tc,scion,coupe,2011,new,fwd,2,2.5li4
25235,tc,scion,coupe,2011,new,fwd,2,2.5li4
25236,tc,scion,coupe,2011,new,fwd,2,2.5li4
25237,xb*,scion,wagon,2010,used,fwd,4,2.4li4
25238,tc,scion,coupe,2010,new,fwd,2,2.4li4
25239,tc,scion,coupe,2011,new,fwd,2,2.5li4
25240,tc,scion,coupe,2011,new,fwd,2,2.5li4
25241,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25242,tc,scion,coupe,2011,new,fwd,2,2.5li4
25243,tc,scion,coupe,2011,new,fwd,2,2.5li4
25244,tc,scion,coupe,2010,new,fwd,2,2.4li4
25245,tc,scion,coupe,2010,new,fwd,2,2.4li4
25246,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25247,tc,scion,coupe,2011,new,fwd,2,2.5li4
25248,xb,scion,wagon,2010,new,fwd,4,2.4li4
25249,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25250,tc,scion,coupe,2011,new,fwd,2,2.5li4
25251,xb,scion,wagon,2008,used,fwd,4,2.4li4
25252,xb,scion,wagon,2011,new,fwd,4,2.4li4
25253,xb,scion,wagon,2006,used,fwd,4,1.5li4
25254,tc,scion,coupe,2011,new,fwd,2,2.5li4
25255,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25256,xb,scion,wagon,2010,new,fwd,4,2.4li4
25257,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25258,xd,scion,hatchback,2010,new,fwd,4,1.8li4
25259,xb,scion,wagon,2010,new,fwd,4,2.4li4
25260,xb,scion,wagon,2011,new,fwd,4,2.4li4
25261,xd,scion,hatchback,2011,new,fwd,4,1.8li4
25262,tc,scion,coupe,2011,new,fwd,2,2.5li4
25263,xb,scion,wagon,2010,new,fwd,4,2.4li4
