ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1881,422,Bengali Tiger (2011),American IPA,16.0,0.064,62.0,46,Sixpoint Craft Ales,Black Mountain,NY
1882,1942,Rudie Session IPA,American IPA,16.0,0.05,nan,264,Oskar Blues Brewery,Indianapolis,CO
1883,1708,Taster's Choice,Doppelbock,12.0,0.074,nan,264,Ska Brewing Company,Indianapolis,CO
1884,1521,Modus Hoperandi,American IPA,12.0,0.068,65.0,264,Ska Brewing Company,Indianapolis,CO
1885,1297,Estival Cream Stout,American Stout,12.0,0.058,15.0,264,Ska Brewing Company,Indianapolis,CO
1886,2374,Vernal Minthe Stout,American Stout,12.0,0.042,nan,264,Ska Brewing Company,Indianapolis,CO
1887,1013,Hibernal Vinifera Stout,Foreign / Export Stout,12.0,0.08,nan,264,Ska Brewing Company,Indianapolis,CO
1888,774,Autumnal Molé Stout,American Stout,12.0,nan,nan,216,Ska Brewing Company,Durango,CO
1889,386,Mexican Logger,American Pale Lager,12.0,0.042,18.0,264,Ska Brewing Company,Indianapolis,CO
1890,70,True Blonde Ale,American Blonde Ale,12.0,0.053,nan,44,Ska Brewing Company,Durango,CO
1891,69,Euphoria Pale Ale,American Pale Ale (APA),12.0,0.061,nan,264,Ska Brewing Company,Indianapolis,CO
1892,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),12.0,0.057,58.0,264,Pikes Peak Brewing Company,Indianapolis,CO
1893,67,Moose Drool Brown Ale (2011),American IPA,12.0,0.068,65.0,264,Ska Brewing Company,Indianapolis,CO
1894,1792,Iron Butt Red Ale,American Amber / Red Ale,12.0,0.058,39.0,313,Slanted Rock Brewing Company,Meridian,ID
1895,1609,Initial Point India Pale Ale,American IPA,12.0,0.071,92.0,313,Slanted Rock Brewing Company,Meridian,ID
1896,2537,Monkey Dancing On A Razor Blade,Belgian IPA,24.0,0.085,nan,64,SlapShot Brewing Company,Chicago,IL
1897,2536,Tripel Deke,Tripel,24.0,0.082,nan,64,SlapShot Brewing Company,Chicago,IL
1898,30,Gran Met,English Pale Ale,12.0,0.049,nan,557,Sleeping Lady Brewing Company,Anchorage,AK
1899,2305,Homefront IPA,American IPA,12.0,0.06,70.0,163,Sly Fox Brewing Company,Phoenixville,PA
1900,1588,Sly Fox Christmas Ale 2013,Winter Warmer,12.0,0.055,16.0,371,Sly Fox Brewing Company,Pottstown,PA
1901,1363,Grisette,American Stout,12.0,0.056,25.0,371,Sly Fox Brewing Company,Pottstown,PA
1902,1211,360° India Pale Ale,American IPA,12.0,0.062,nan,371,Sly Fox Brewing Company,Pottstown,PA
1903,1123,Helles Golden Lager,Munich Helles Lager,12.0,0.049,18.0,371,Sly Fox Brewing Company,Pottstown,PA
1904,926,Sly Fox Christmas Ale 2012 (2012),American Pale Wheat Ale,12.0,0.055,33.0,371,Sly Fox Brewing Company,Pottstown,PA
1905,894,Odyssey Imperial IPA,American Double / Imperial IPA,12.0,0.084,90.0,371,Sly Fox Brewing Company,Pottstown,PA
1906,166,Oktoberfest Lager,Märzen / Oktoberfest,12.0,0.058,25.0,371,Sly Fox Brewing Company,Pottstown,PA
1907,24,113 IPA,American IPA,12.0,0.07,113.0,371,Sly Fox Brewing Company,Pottstown,PA
1908,23,Dunkel Lager,Munich Dunkel Lager,12.0,0.053,21.0,371,Sly Fox Brewing Company,Pottstown,PA
1909,1003,Royal Weisse Ale,Hefeweizen,12.0,0.056,11.0,371,Sly Fox Brewing Company,Pottstown,PA
1910,21,Pikeland Pils,German Pilsener,12.0,0.049,44.0,371,Sly Fox Brewing Company,Pottstown,PA
1911,20,Phoenix Pale Ale,American Pale Ale (APA),12.0,0.06,40.0,371,Sly Fox Brewing Company,Pottstown,PA
1912,807,Rule G IPA,American IPA,12.0,0.07,88.0,115,The Right Brain Brewery,Norfolk,VA
1913,2406,Hopnoxious Imperial IPA,American Amber / Red Ale,12.0,0.058,35.0,115,Cape Ann Brewing Company,Norfolk,VA
1914,2405,Alter Ego,Saison / Farmhouse Ale,12.0,0.062,60.0,115,Smartmouth Brewing Company,Norfolk,VA
1915,2234,Monarch Pilsner,American Pilsner,12.0,0.05,nan,191,Snake River Brewing Company,Jackson,WY
1916,1606,Dream Crusher Double IPA,American Pale Ale (APA),12.0,0.06,55.0,191,Snake River Brewing Company,Jackson,WY
1917,617,Zonker Stout,Foreign / Export Stout,12.0,0.054,28.0,134,Snake River Brewing Company,Jackson,WY
1918,1677,OB-1 Organic Ale,English Brown Ale,12.0,0.05,22.0,191,Snake River Brewing Company,Jackson,WY
1919,406,Snake River Lager,Vienna Lager,12.0,0.05,18.0,191,Snake River Brewing Company,Jackson,WY
1920,402,Snake River Pale Ale,American Pale Ale (APA),12.0,0.052,32.0,191,Matt Brewing Company,Jackson,WY
1921,393,Pako’s EyePA,American IPA,16.0,0.068,60.0,191,Snake River Brewing Company,Jackson,WY
1922,1798,Thanksgiving Ale,Kölsch,12.0,0.075,nan,309,Sockeye Brewing Company,Boise,ID
1923,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,12.0,0.092,nan,309,Sockeye Brewing Company,Boise,ID
1924,1596,Dagger Falls IPA,American Pale Ale (APA),12.0,0.063,nan,309,Sockeye Brewing Company,Boise,ID
1925,1035,Dagger Falls IPA,American IPA,12.0,0.063,100.0,309,Sockeye Brewing Company,Boise,ID
1926,1482,Socktoberfest,Märzen / Oktoberfest,16.0,0.06,nan,309,Sockeye Brewing Company,Boise,ID
1927,1447,Hopnoxious Imperial IPA,Märzen / Oktoberfest,12.0,0.079,nan,309,Sockeye Brewing Company,Boise,ID
1928,1425,Rail Yard Ale (2009),American Double / Imperial Stout,12.0,0.099,nan,309,Sockeye Brewing Company,Boise,ID
1929,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16.0,0.045,nan,309,Sockeye Brewing Company,Boise,ID
1930,1298,Sockeye Belgian Style Summer Ale,Witbier,16.0,0.05,nan,309,Sockeye Brewing Company,Boise,ID
1931,1181,Sockeye Maibock,Maibock / Helles Bock,12.0,0.047,nan,309,Sockeye Brewing Company,Boise,ID
1932,1160,Old Devil's Tooth,American Barleywine,16.0,0.099,100.0,309,Sockeye Brewing Company,Boise,ID
1933,1152,Shark Tracker Light lager,American Blonde Ale,16.0,0.043,nan,309,Sockeye Brewing Company,Boise,ID
1934,1151,Hell-Diver Pale Ale,American Pale Ale (APA),12.0,0.052,32.0,309,Sockeye Brewing Company,Boise,ID
1935,1150,Woolybugger Wheat,American Pale Wheat Ale,12.0,0.046,12.0,309,Sockeye Brewing Company,Boise,ID
1936,1076,Power House Porter,American Porter,12.0,0.057,nan,309,Sockeye Brewing Company,Boise,ID
1937,995,Winterfest,American Pale Ale (APA),16.0,0.084,90.0,309,Sockeye Brewing Company,Boise,ID
1938,1101,Dagger Falls IPA,American IPA,12.0,0.063,100.0,309,Sockeye Brewing Company,Boise,ID
1939,1972,LuckenBock,Bock,16.0,0.07,18.0,257,South Austin Brewery,South Austin,TX
1940,1971,Texas Pale Ale (TPA),American IPA,16.0,0.055,40.0,257,South Austin Brewery,South Austin,TX
1941,1970,6 String Saison,Saison / Farmhouse Ale,16.0,0.08,nan,257,South Austin Brewery,South Austin,TX
1942,1969,Kol' Beer,Kölsch,16.0,0.05,22.0,257,South Austin Brewery,South Austin,TX
1943,2024,Montauk Light,Light Lager,12.0,0.035,nan,295,Great Divide Brewing Company,Southampton,NY
1944,1283,Na Zdraví Pilsner,Czech Pilsener,16.0,0.048,32.0,436,Southern Oregon Brewing Company,Medford,OR
1945,1282,Nice Rack IPA,American IPA,16.0,0.055,65.0,436,Southern Oregon Brewing Company,Medford,OR
1946,2362,2014 IPA Cicada Series,American IPA,16.0,0.075,72.0,27,Southern Prohibition Brewing Com...,Hattiesburg,MS
1947,2346,Sinister Minister Black IPA,American IPA,16.0,0.077,65.0,133,Real Ale Brewing Company,Hattiesburg,MS
1948,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),12.0,0.05,35.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1949,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0,0.058,60.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1950,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0,0.05,20.0,133,Bare Hands Brewery,Hattiesburg,MS
1951,1745,Mississippi Fire Ant,American Amber / Red Ale,16.0,0.08,80.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1952,1120,Hipster Breakfast,American Amber / Red Lager,16.0,0.058,40.0,133,Perrin Brewing Company,Hattiesburg,MS
1953,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0,0.05,20.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1954,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16.0,0.058,60.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1955,2387,Pine Belt Pale Ale,Märzen / Oktoberfest,12.0,0.065,45.0,118,Southern Star Brewing Company,Conroe,TX
1956,1078,Walloon,Saison / Farmhouse Ale,12.0,0.055,nan,118,Southern Star Brewing Company,Conroe,TX
1957,1740,Le Mort Vivant,Bière de Garde,12.0,0.069,38.0,44,Southern Star Brewing Company,Conroe,TX
1958,1728,Red Cockaded Ale,American Double / Imperial IPA,12.0,0.085,110.0,118,Southern Star Brewing Company,Conroe,TX
1959,1497,Valkyrie Double IPA,American Double / Imperial IPA,12.0,0.092,100.0,118,Southern Star Brewing Company,Conroe,TX
1960,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,12.0,0.085,110.0,118,Southern Star Brewing Company,Conroe,TX
1961,663,Old Potentate,Old Ale,12.0,0.072,40.0,118,Southern Star Brewing Company,Conroe,TX
1962,856,Bombshell Blonde,American Blonde Ale,16.0,0.05,20.0,118,Round Guys Brewing,Conroe,TX
1963,853,Mucho Aloha Hawaiian Pale Ale,American Double / Imperial IPA,12.0,0.099,100.0,10,Southern Star Brewing Company,Conroe,TX
1964,691,Walloon (2014),American Pale Wheat Ale,12.0,0.055,nan,458,Southern Star Brewing Company,Conroe,TX
1965,555,Le Mort Vivant (2011),Bière de Garde,12.0,0.069,23.0,118,Southern Star Brewing Company,Conroe,TX
1966,46,Na Zdraví Pilsner,Foreign / Export Stout,12.0,0.083,18.0,118,Bell's Brewery,Conroe,TX
1967,45,Pine Belt Pale Ale,American Pale Ale (APA),16.0,0.065,60.0,118,Southern Star Brewing Company,Conroe,TX
1968,44,Bombshell Blonde,American Blonde Ale,12.0,0.05,nan,118,Southern Star Brewing Company,Conroe,TX
1969,2486,Baby Daddy Session IPA,American IPA,12.0,0.047,35.0,78,Speakasy Ales & Lagers,San Francisco,CA
1970,763,Hopluia (2004),English India Pale Ale (IPA),16.0,nan,nan,295,Spilker Ales,Cortland,NE
1971,2271,Ball & Chain (2014),American Pale Ale (APA),16.0,0.058,nan,175,Spiteful Brewing Company,Chicago,IL
1972,2206,Bitter Biker Double IPA,American Double / Imperial IPA,16.0,0.06,nan,175,Spiteful Brewing Company,Chicago,IL
1973,2136,God Damn Pigeon Porter,American Porter,16.0,0.082,nan,175,Spiteful Brewing Company,Chicago,IL
1974,2135,Working for the Weekend,American Double / Imperial IPA,16.0,0.079,nan,175,Spiteful Brewing Company,Chicago,IL
1975,2134,Angry Adam,American IPA,16.0,0.06,nan,175,Spiteful Brewing Company,Chicago,IL
1976,2109,Freedom Fries,American Stout,12.0,0.052,nan,175,Spiteful Brewing Company,Chicago,IL
1977,1821,Bitter Biker Double IPA,American Double / Imperial IPA,12.0,0.096,nan,175,Spiteful Brewing Company,Chicago,IL
1978,1820,Ghost Bike Pale Ale,American Pale Ale (APA),16.0,0.073,nan,175,Spiteful Brewing Company,Chicago,IL
1979,1819,Spiteful IPA,American IPA,12.0,0.062,nan,175,Spiteful Brewing Company,Chicago,IL
1980,1634,Alley Time,American Pale Ale (APA),12.0,0.06,nan,175,Spiteful Brewing Company,Chicago,IL
1981,1633,Supper Club Lager,Irish Red Ale,12.0,0.058,nan,175,Spiteful Brewing Company,Chicago,IL
1982,1632,In the Weeds,American Porter,12.0,0.055,nan,175,Spiteful Brewing Company,Chicago,IL
1983,855,Special Amber,Vienna Lager,12.0,0.05,22.0,498,Sprecher Brewing Company,Glendale,WI
1984,445,Special Amber,Vienna Lager,12.0,0.099,22.0,498,Sprecher Brewing Company,Glendale,WI
1985,1587,Seven Gates Pale Ale,Vienna Lager,12.0,0.056,nan,372,Spring House Brewing Company,Conestoga,PA
1986,2242,Gunga Din,Cider,16.0,0.052,nan,186,St. Julian Winery,Paw Paw,MI
1987,1544,Starr Pils,German Pilsener,12.0,0.042,nan,383,Starr Hill Brewery,Crozet,VA
1988,1205,Northern Lights India Pale Ale,American IPA,16.0,0.065,52.0,383,Starr Hill Brewery,Crozet,VA
1989,1365,Festie,Märzen / Oktoberfest,12.0,0.048,12.0,383,Starr Hill Brewery,Crozet,VA
1990,368,Northern Lights India Pale Ale,American IPA,12.0,0.065,52.0,383,Starr Hill Brewery,Crozet,VA
1991,2386,Third Eye Enlightened Pale Ale,American Porter,12.0,0.065,65.0,119,Steamworks Brewing Company,Durango,CO
1992,92,Colorado Kölsch,Kölsch,12.0,0.049,17.0,119,Steamworks Brewing Company,Durango,CO
1993,91,Steam Engine Lager,American Amber / Red Lager,12.0,0.057,25.0,119,Steamworks Brewing Company,Durango,CO
1994,90,Third Eye Pale Ale,American IPA,12.0,0.065,nan,119,Steamworks Brewing Company,Durango,CO
1995,2366,Point Special (Current),American Adjunct Lager,12.0,0.047,9.0,131,Revolution Brewing Company,Stevens Point,WI
1996,2365,Point Special,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
1997,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0,0.054,33.0,131,Stevens Point Brewery,Stevens Point,WI
1998,2228,Point Special,Czech Pilsener,12.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
1999,2151,Onyx Black Ale,American Black Ale,12.0,0.052,9.0,131,Stevens Point Brewery,Stevens Point,WI
2000,2150,Evil Owl,American IPA,12.0,0.063,64.0,406,Stevens Point Brewery,Stevens Point,WI
2001,2122,Point Special (2013),American Adjunct Lager,12.0,0.047,9.0,131,Back East Brewing Company,Stevens Point,WI
2002,2121,Nunica Pine,American Adjunct Lager,12.0,0.047,20.0,131,Stevens Point Brewery,Stevens Point,WI
2003,2115,Point Special Lager,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Newburgh,WI
2004,1450,Ginja Ninja,Winter Warmer,12.0,0.062,nan,131,Stevens Point Brewery,Stevens Point,WI
2005,1357,Point Oktoberfest,Märzen / Oktoberfest,16.0,0.057,15.0,131,Stevens Point Brewery,Stevens Point,WI
2006,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0,0.052,7.0,131,Stevens Point Brewery,Stevens Point,WI
2007,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,0.05,7.0,131,Stevens Point Brewery,Stevens Point,WI
2008,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,0.05,7.0,430,Stevens Point Brewery,Stevens Point,WI
2009,684,Drop Dead Blonde,American Blonde Ale,12.0,0.035,nan,131,Stevens Point Brewery,Stevens Point,WI
2010,650,Three Kings Ale,American Dark Wheat Ale,12.0,0.049,13.0,131,Stevens Point Brewery,Stevens Point,WI
2011,456,Point Oktoberfest,Märzen / Oktoberfest,12.0,0.057,15.0,131,Stevens Point Brewery,Stevens Point,WI
2012,357,2012 Black Ale,American Brown Ale,12.0,0.054,32.0,131,Stevens Point Brewery,Stevens Point,WI
2013,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,0.05,7.0,45,Stevens Point Brewery,Portland,WI
2014,140,Point Cascade Pale Ale,American IPA,12.0,0.054,nan,131,Stevens Point Brewery,Stevens Point,WI
2015,139,Point Amber Classic,American Amber / Red Lager,12.0,0.047,14.0,131,Stevens Point Brewery,Stevens Point,WI
2016,138,Point Special Lager,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
2017,953,Wisco Disco,American Amber / Red Ale,16.0,0.051,31.0,486,Stillmank Beer Company,Green Bay,WI
2018,1983,Brontide,American Black Ale,12.0,0.05,nan,255,Stillwater Artisanal Ales,Anchorage,MD
2019,1631,Brontide,American Black Ale,12.0,0.05,nan,255,Stillwater Artisanal Ales,Anchorage,MD
2020,1344,Classique,Saison / Farmhouse Ale,12.0,0.045,nan,255,Stillwater Artisanal Ales,Anchorage,MD
2021,922,Sunsplash Golden Ale (2004),American Blonde Ale,12.0,0.045,nan,492,Stone Coast Brewing Company,Portland,ME
2022,1410,Fivepine Chocolate Porter,Kölsch,12.0,0.051,12.0,412,Straight to Ale,Huntsville,AL
2023,925,Lily Flagg Milk Stout,Milk / Sweet Stout,16.0,0.052,30.0,412,Straight to Ale,Huntsville,AL
2024,637,Baltic Porter,American IPA,12.0,0.072,70.0,412,Straight to Ale,Huntsville,AL
2025,2369,Straub Beer (Current),American Adjunct Lager,12.0,0.05,nan,129,Straub Brewery,St Mary's,PA
2026,2233,American Lager,American Adjunct Lager,12.0,0.041,8.0,129,Straub Brewery,St Mary's,PA
2027,2232,American Amber,American Amber / Red Lager,12.0,0.041,8.0,129,Straub Brewery,St Mary's,PA
2028,2437,American Light,Light Lager,12.0,0.032,13.0,129,Straub Brewery,St Mary's,PA
2029,2352,Extra Pale Ale,American Pale Ale (APA),12.0,0.053,49.0,138,Summit Brewing Company,St Paul,MN
2030,2549,Make It So,Extra Special / Strong Bitter (ESB),12.0,0.053,40.0,58,Summit Brewing Company,St. Paul,MN
2031,643,Hopvale Organic Ale,American Pale Ale (APA),16.0,0.047,55.0,371,Summit Brewing Company,St. Paul,MN
2032,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0,0.083,100.0,58,Three Creeks Brewing,St. Paul,MN
2033,2605,Tip Off,Altbier,16.0,0.052,29.0,205,Sun King Brewing Company,Indianapolis,IN
2034,2215,Java Mac,Winter Warmer,16.0,0.054,nan,25,Sun King Brewing Company,Indianapolis,IN
2035,2164,Cowbell,American Porter,16.0,0.054,23.0,25,Sun King Brewing Company,Indianapolis,IN
2036,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,16.0,0.058,20.0,25,Sun King Brewing Company,Indianapolis,IN
2037,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,16.0,0.083,23.0,380,Boston Beer Company,Indianapolis,PA
2038,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16.0,0.05,nan,25,Sun King Brewing Company,Indianapolis,IN
2039,2082,Whip Fight,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25,Sun King Brewing Company,Indianapolis,IN
2040,2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,12.0,0.053,23.0,25,Surly Brewing Company,Indianapolis,IN
2041,2001,Fistful Of Hops Red,American IPA,16.0,0.064,75.0,25,Sun King Brewing Company,Indianapolis,IN
2042,2000,Fistful of Hops Orange,American IPA,16.0,0.063,75.0,25,Sun King Brewing Company,Blanco,IN
2043,1288,Fistful Of Hops Blue,American IPA,16.0,0.064,75.0,25,Sun King Brewing Company,Indianapolis,IN
2044,1996,Fistful of Hops Green,American IPA,16.0,0.064,75.0,25,Sun King Brewing Company,Indianapolis,IN
2045,1948,Big Elm IPA,Belgian IPA,16.0,nan,nan,25,Sun King Brewing Company,Indianapolis,IN
2046,1656,Wee Muckle,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25,Sun King Brewing Company,Indianapolis,IN
2047,1599,Royal Brat,Extra Special / Strong Bitter (ESB),16.0,0.065,55.0,191,Sun King Brewing Company,Columbus,IN
2048,1420,Grapefruit Jungle (GFJ),American IPA,16.0,0.075,77.0,171,Sun King Brewing Company,Indianapolis,IN
2049,1389,Hop Session,American Pale Ale (APA),16.0,0.056,50.0,25,Sun King Brewing Company,Indianapolis,OR
2050,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16.0,0.099,75.0,25,Sun King Brewing Company,Astoria,IN
2051,1366,Stupid Sexy Flanders,Flanders Oud Bruin,16.0,0.05,23.0,25,Engine House 9,Indianapolis,IN
2052,1347,Bourbon Barrel Cowbell,American Porter,16.0,nan,nan,25,Sun King Brewing Company,Indianapolis,IN
2053,1314,Popcorn Pilsner,German Pilsener,16.0,0.072,nan,143,Sun King Brewing Company,Indianapolis,IN
2054,1128,Ring of Dingle,Irish Dry Stout,16.0,0.05,27.0,25,Sun King Brewing Company,Indianapolis,IN
2055,1127,Bourbon Barrel Wee Mac,Scottish Ale,16.0,0.054,23.0,25,Sun King Brewing Company,Indianapolis,IN
2056,1049,Bourbon Barrel Johan,English Barleywine,12.0,0.099,60.0,25,Sun King Brewing Company,Indianapolis,IN
2057,934,The Deuce,American Brown Ale,16.0,0.07,nan,25,Sun King Brewing Company,Indianapolis,IN
2058,923,The Velvet Fog,Quadrupel (Quad),16.0,0.09,24.0,25,Sun King Brewing Company,Indianapolis,IN
2059,874,Cast Iron Oatmeal Brown,Märzen / Oktoberfest,16.0,0.055,23.0,25,Tommyknocker Brewery,Vista,IN
2060,739,Indianapolis Indians Lager,Dortmunder / Export Lager,16.0,0.052,24.0,25,Sun King Brewing Company,Indianapolis,IN
2061,698,Indians Victory Lager (2012),Dortmunder / Export Lager,16.0,0.052,24.0,25,Sun King Brewing Company,Indianapolis,MN
2062,660,Chaka,Belgian Strong Pale Ale,16.0,0.08,nan,25,Ruhstaller Beer Company,Indianapolis,IN
2063,651,Isis,American Double / Imperial IPA,16.0,0.091,91.0,25,Sun King Brewing Company,Indianapolis,IN
2064,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,16.0,0.09,nan,25,Sun King Brewing Company,Indianapolis,IN
2065,532,Grapefruit Jungle (GFJ) (2011),American IPA,16.0,0.075,77.0,25,Sun King Brewing Company,Indianapolis,HI
2066,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16.0,0.055,23.0,25,SanTan Brewing Company,Indianapolis,IN
2067,394,Johan the Barleywine,English Barleywine,12.0,0.099,60.0,172,Sun King Brewing Company,Sheffield,IN
2068,213,Wee Mac Scottish-Style Ale,Scottish Ale,16.0,0.054,23.0,25,Sun King Brewing Company,Indianapolis,IN
2069,55,Sunlight Cream Ale,Cream Ale,16.0,0.053,20.0,25,Sun King Brewing Company,Indianapolis,NY
2070,54,Osiris Pale Ale (2010),American Pale Ale (APA),16.0,0.056,50.0,25,Sun King Brewing Company,Indianapolis,IN
2071,1207,Beltian White,American IPA,12.0,0.045,nan,455,Sunken City Brewing Company,Portland,KY
2072,1206,Red Clay IPA,American IPA,12.0,0.07,nan,455,Sunken City Brewing Company,Portland,KY
2073,2543,Todd the Axe Man,American IPA,16.0,0.072,nan,61,Surly Brewing Company,Brooklyn Center,MN
2074,2409,Doomtree,Extra Special / Strong Bitter (ESB),16.0,0.057,nan,61,Surly Brewing Company,Brooklyn Center,MN
2075,1099,BLAKKR,American Black Ale,16.0,0.099,85.0,61,Surly Brewing Company,Brooklyn Center,MN
2076,1112,Overrated! West Coast Style IPA,American IPA,16.0,0.073,69.0,61,Surly Brewing Company,Brooklyn Center,MN
2077,329,WET,American IPA,16.0,0.075,90.0,61,Surly Brewing Company,Brooklyn Center,MN
2078,19,Bitter Brewer,English Bitter,16.0,0.04,37.0,61,Surly Brewing Company,Brooklyn Center,MN
2079,18,Dale's Pale Ale (2003),Rye Beer,16.0,0.055,34.0,61,Surly Brewing Company,Brooklyn Center,MN
2080,17,Coffee Bender,American Brown Ale,16.0,0.051,45.0,61,Surly Brewing Company,Brooklyn Center,MN
2081,16,Bender,American Brown Ale,16.0,0.051,45.0,61,Surly Brewing Company,Brooklyn Center,MN
2082,15,Abrasive Ale,Dortmunder / Export Lager,16.0,0.05,120.0,61,Surly Brewing Company,Brooklyn Center,MN
2083,14,Hell,Keller Bier / Zwickel Bier,16.0,0.051,20.0,61,Surly Brewing Company,Brooklyn Center,MN
2084,13,River Pig Pale Ale,Saison / Farmhouse Ale,16.0,0.067,12.0,61,Surly Brewing Company,Brooklyn Center,MN
2085,12,Furious,American IPA,16.0,0.062,99.0,61,Surly Brewing Company,Brooklyn Center,MN
2086,1242,Big Nose,American IPA,12.0,0.073,50.0,447,Swamp Head Brewery,Gainesville,FL
2087,1241,Cotton Mouth,Fruit / Vegetable Beer,12.0,0.05,nan,447,Swamp Head Brewery,Gainesville,FL
2088,1240,Stump Knocker Pale Ale,American Pale Ale (APA),12.0,0.056,35.0,447,Swamp Head Brewery,Gainesville,FL
2089,1239,Midnight Oil,Oatmeal Stout,12.0,0.05,38.0,447,Swamp Head Brewery,Gainesville,FL
2090,1238,Wild Night,Cream Ale,12.0,0.059,18.0,447,Swamp Head Brewery,Gainesville,FL
2091,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0,0.045,nan,381,Swashbuckler Brewing Company,Manheim,PA
2092,2568,Take Two Pils,German Pilsener,12.0,0.055,35.0,49,SweetWater Brewing Company,Atlanta,GA
2093,2551,Waterkeeper,Hefeweizen,12.0,0.057,nan,49,SweetWater Brewing Company,Atlanta,GA
2094,1710,SweetWater IPA,American IPA,12.0,0.064,nan,49,SweetWater Brewing Company,Atlanta,GA
2095,1709,420 Extra Pale Ale,American Pale Ale (APA),12.0,0.054,nan,49,SweetWater Brewing Company,Atlanta,GA
2096,1229,Dodgy Knight Imperial IPA,American Pale Wheat Ale,12.0,0.08,95.0,449,TailGate Beer,San Diego,CA
2097,1164,TailGate Saison,Saison / Farmhouse Ale,12.0,0.05,nan,449,TailGate Beer,San Diego,CA
2098,663,TailGate IPA,American IPA,24.0,0.04,nan,449,TailGate Beer,San Diego,CA
2099,1156,TailGate IPA,American IPA,12.0,0.05,44.0,449,TailGate Beer,San Diego,CA
2100,623,TailGate Hefeweizen,Hefeweizen,24.0,0.049,28.0,449,TailGate Beer,San Diego,CA
2101,622,Blacktop Blonde,American Blonde Ale,24.0,0.05,nan,449,TailGate Beer,San Diego,CA
2102,362,Blacktop Blonde,American Blonde Ale,12.0,0.05,19.0,449,TailGate Beer,San Diego,CA
2103,361,TailGate Hefeweizen,Hefeweizen,12.0,0.049,28.0,449,TailGate Beer,San Diego,CA
2104,1113,Wooden Rooster,Tripel,12.0,0.085,34.0,45,Tallgrass Brewing Company,Manhattan,KS
2105,2555,Ginger Peach Saison,Saison / Farmhouse Ale,16.0,0.048,20.0,45,The Alchemist,Manhattan,KS
2106,1736,Zombie Monkie,American Porter,16.0,0.062,35.0,45,Tallgrass Brewing Company,Manhattan,KS
2107,1196,Wild Plum Farmhouse Ale,Cider,16.0,0.056,20.0,45,Tallgrass Brewing Company,Manhattan,KS
2108,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16.0,0.05,20.0,45,Tallgrass Brewing Company,Manhattan,KS
2109,1017,Ethos IPA,American IPA,12.0,0.068,nan,45,Tallgrass Brewing Company,Manhattan,KS
2110,1009,Tallgrass Pub Ale,American Brown Ale,16.0,0.044,12.0,45,Tallgrass Brewing Company,Manhattan,KS
2111,912,Oasis,American Blonde Ale,16.0,0.062,93.0,45,Tallgrass Brewing Company,Manhattan,KS
2112,765,Buffalo Sweat,Milk / Sweet Stout,16.0,0.05,20.0,199,Tallgrass Brewing Company,Astoria,KS
2113,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16.0,0.05,20.0,45,Tallgrass Brewing Company,Manhattan,KS
2114,595,8-Bit Pale Ale,American Pale Ale (APA),16.0,0.099,nan,45,Tallgrass Brewing Company,Manhattan,KS
