ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,,35801,MADISON,3342882100,Acute Care Hospitals,Government - Hospital District or Authority,,Surgical Infection Prevention,SCIP-VTE-1,Heart Attack Patients Given Smoking Cessation Advice/Counseling,93%,269 patients,AL_SCIP-VTE-1
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,269 patients,AL_SCIP-VTE-2
10018,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,,Heart Attack Patients Given Aspirin at Arrival,83%,49 patients,AL_AMI-1
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,,9944,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,99%,134 patients,AL_SCIP-VTE-1
10040,FSDDSSNN  TEEGGIIJSEEXXO  CCJGEE,1007 GOODYEAR AVENUE,CULLMAN,AL,,ETOWAH,2564944000,,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),89%,18 patients,
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,36067,ETOWAH,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,79 patients,AL_AMI-4
10040,SOUTHEAST ALABAMA MEDICAL CENTER,,,,35903,ETOWAH,2564944000,Acute Care Hospitals,oopptoeerqyy,Yes,,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,95%,117 patients,AL_AMI-5
0000,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,HF-4,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,68%,25 patients,AL_AMI-7A
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,DDADDNN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,12 patients,AL_AMI-8A
10040,,1007 GOODYEAR AVENUE,GADSDEN,AL,339933,,2564944000,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,47%,211 patients,AL_HF-1
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2563572111,ccuuttVrr  oottoss,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,,,AL_HF-2
10045,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,,,2564944000,Acute Care Hospitals,Proprietary,Hrw,Heart Failure,,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),93%,,AL_HF-3
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,70 patients,AL_HF-4
110000,EEENNTEEGGIBAAMMRXKX  CCEENNRR,849 SOUTH THREE NOTCH STREET,,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,96%,255 patients,AL_PN-2
10040,,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,MOBILE,2564944000,Acute Care Hospitals,Proprietary,Yes,Onnoojo,AMI-5,nneeuun  OsiinnttSssw  IInnuttoaanfheennf  RRpn  kooddCCuulluurrWWaassPPeeelfw  PPrriioofTTee  AAmmiinniitteaauooj  RyFFkrrssy  HHoossrll  SwOOffSiibbircc,96%,187 patients,AL_PN-3B
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,CULLMAN,AL,35903,ETOWAH,669944000000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,130 patients,AALLONN--44
10040,,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,QccjXaaee  Jziiaakd,PPrrlppraa,Yes,Pneumonia,PN-5C,PPknniiqPPqdss  GGvvee  IIbkttskQiiicc((ss))  utthhnn66  HHuuew  ffrAArriill,,266 patients,
20017,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,,Proprietary,Yes,Pneumonia,PPNN66,,89%,153 patients,AL_PN-6
10040,GADSDEN REGIONAL MEDICAL CENTER,,AAFXDB,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,96%,187 patients,AL_PN-7
10040,AADDDDEENNRRHIIOONNAALL  MMSIILL  RNNE,,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,91%,109 patients,AL_SCIP-CARD-2
10040,GADSDEN REGIONAL MEDICAL CENTER,2000 PEPPERELL PARKWAY,GADSDEN,AL,3399,ETOWAH,66444400,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,85 patients,AL_HF-2
110000,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,,Acute Care Hospitals,,Yes,Surgical Infection Prevention,SCIP-INF-2,Pneumonia Patients Assessed and Given Influenza Vaccination,97%,564 patients,AL_SCIP-INF-2
10040,SOUTHEAST ALABAMA MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,Ueess,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,520 patients,AL_SCIP-INF-3
0000,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,Proprietary,,uuiiccsllIIjrttonn  PPfeevvtt,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,94%,186 patients,AL_SCIP-INF-4
11,GGEEEB  EHIIOO  MMEELLEENNREERR,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,854 patients,AL_SCIP-INF-6
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,,35903,ETOWAH,2564944000,,Government - Hospital District or Authority,Yes,,PN-5C,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,9955,315 patients,AL_SCIP-VTE-1
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,MARSHALL,2564944000,Acute Care Hospitals,lorrru,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,315 patients,
10038,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,1 patients,AL_AMI-1
10043,CHILTON MEDICAL CENTER,209 NORTH MAIN STREET,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,1 patients,AL_AMI-2
10043,AALSSOOMOAA&&  LLJIIV  F,1720 UNIVERSITY BLVD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,,100%,1 patients,
10043,CHILTON MEDICAL CENTER,50 MEDICAL PARK EAST DRIVE,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,,AL_AMI-4
10043,GLLYOO  NSIIXAA  NNTTEEF,1100OAAU  EQK  SDD,CLANTON,,35045,COFFEE,2567372000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,1 patients,AA__AAK--55
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,,Heart Attack,AMI-8A,Heart Failure Patients Given Discharge Instructions,,0 patients,AAAA--
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35121,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,D11,Heart Failure Patients Given Discharge Instructions,84%,,AL_HF-1
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,,CHILTON,,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,89%,28 patients,AL_HF-2
,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,,2057552500,,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),75%,,AL_HF-3
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Boolluubrqrr  i--ppgii  Oiiyr,Yes,,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,4 patients,AL_AMI-7A
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,DALE,2057552500,Acute Care Hospitals,pllinnqt  --otciitt  --rrogaad,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,89%,47 patients,AL_AMI-2
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,YYee,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,92%,4 patients,AL_PN-3B
,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,PP,AL,,CHILTON,2057552500,Acute Care Hospitals,VVpynngfu  mitlk--  PPrrvvsttd,Trz,Pneumonia,PN-4,PPbeeuummps  PPaattudbyiivvdnnSSmmookkiinnggVrwaariioonn  ddguccee//Xoouujwlliij,44,31 patients,AL_PN-4
10043,NORTHWEST MEDICAL CENTER,1010 LAY DAM ROAD,WINFIELD,AL,35045,CCBGOO,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,,Pneumonia,SCIP-INF-3,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,,44 patients,AL_PN-5C
10043,,1010 LAY DAM ROAD,CLANTON,AAK,35045,CHILTON,3343470584,Acute Care Hospitals,GGiwnnntt  Geeddrraa,,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),95%,,QK__PP
,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,81%,37 patients,AL_PN-7
10043,,1010 LAY DAM ROAD,CLANTON,AL,36302,CHILTON,00555500,Acute Care Hospitals,,Yes,Surgical Infection Prevention,SSCCIIPP--CCAARRE--22,wjhdtyy  ppaattueez  wwhhlewaalggyeeaarrttddrrtccqokdddeeaa  hllfeetssbbglfw  fmmiiyooyhh  hhlsspputtaao5544  ooseerreeioypm  tthhr    bblkkwrrss  eumfyhhdfiioodduusstt  eegiesnndttd  beeiizevrrr,50%,2 patients,__UOVAATX22
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,jttsrr  joopptoo  rrovvaayr,Yes,Surgical Infection Prevention,SCIP-INF-1,,,4 patients,AL_SCIP-INF-1
1100,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Uw,,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,44oaayw,AL_SCIP-INF-2
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,4 patients,AL_SCIP-INF-3
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,SK,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,qllk  hheesettarrggu  ppiinnwwhhss  nkpsshs  bblloodd  gguucclsswksseepp  ddee  ooooslnnyrrliinn  tthhee  aauss  rrtyttseerr  wjeh,,14 patients,AL_SCIP-INF-4
10043,HHIILLYOONN  SFAACCREEE,1720 UNIVERSITY BLVD,CLANTON,,4455,JEFFERSON,2057552500,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,5 patients,AL_SCIP-INF-6
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,4455,CHILTON,22552200,Acute Care Hospitals,Voluntary non-profit - Private,,Surgical Infection Prevention,SCIP-VTE-1,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,AL_SCIP-VTE-1
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,VQFADDNN,AL,,,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,0 patients,AL_SCIP-VTE-2
10044,MMEIIOORRGGNNSLLEEFSLLVDBRDRR,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,AUTAUGA,2059216200,Acute Care Hospitals,Bpjmyaarryy  boob--ppeooff--Orrq,Yes,Heart Attack,,Heart Attack Patients Given Aspirin at Arrival,67%,3 patients,AL_AMI-1
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,NLLYL,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,HHeeaaftt  AAttrvm,AMI-2,Heart Attack Patients Given Aspirin at Discharge,67%,3 patients,AL_AMI-1
,MARION REGIONAL MEDICAL CENTER,1166  UTTAATYY  WGRREEEE  SSYGHH,HAMILTON,AL,35570,MMOONN,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,,,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
10044,MARION REGIONAL MEDICAL CENTER,11225566NIIKOYY  SSRRTTPYHH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,,AL_AMI-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,S,35570,MARION,2059216200,,Voluntary non-profit - Private,Yes,Heart Attack,HF-2,Heart Attack Patients Given Beta Blocker at Discharge,33%,aayodnnss,AL_AMI-5
,MARION REGIONAL MEDICAL CENTER,1720 UNIVERSITY BLVD,HAMILTON,AL,35570,KAARRIIOONN,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,ppqiieejw,AL_AMI-7A
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
10044,QIILNNEEEVIIIBAALLNEEEIISXEENNYEERR,1530 U S HIGHWAY 43,HAMILTON,AL,,,2059216200,Qvg  XqrreeHHoyaad,,Yes,,HF-1,Heart Failure Patients Given Discharge Instructions,,38 patients,AL_HF-1
10044,,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,,Heart Failure,CAC-1,,80%,46 patients,AL_HF-2
10044,,101 SIVLEY RD,HAMILTON,,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,,78%,18 patients,AL_HF-3
,NQRRFDHMAADIISEEJTTEERR,1256 MILITARY STREET SOUTH,HAMILTON,AL,36278,QLNN,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,YC--44,Heart Failure Patients Given Smoking Cessation Advice/Counseling,88%%,10 patients,AL_HF-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,96%,101 patients,AL_PN-2
10044,MARION REGIONAL MEDICAL CENTER,2211WSSRPUUGHHBBUUEEVVE,,AL,35570,MARION,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,78 patients,AL_PN-3B
10025,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,PPeeymmlnn,,Heart Attack Patients Given Aspirin at Arrival,,242 patients,AL_PN-4
10044,NAARROOONNGGIIIAALL  MMKXLLVEETTRR,1256 MILITARY STREET SOUTH,HAMILTON,AL,,MMAARRNN,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,,PPnndjuOaattiinntt  keenn  nnsll  Sbooottiicc))uygnn  66  Jpess  eerr  rriivvsll,88,121 patients,AL_PN-5C
10044,MARION REGIONAL MEDICAL CENTER,1720 UNIVERSITY BLVD,HAMILTON,AL,35555,MARION,2059216200,,,z,Pneumonia,,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),76%,97 patients,AL_PN-6
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AA,35570,MARION,2059216200,Acute Care Hospitals,,Yes,Pneumonia,PPNN,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,9911,85 patients,AL_PN-7
,MARION REGIONAL MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,HAMILTON,AL,35121,MARION,,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,AL_SCIP-CARD-2
,NQFUROOM  MMWFOCC  WTTEERR,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,KI,2059216200,Sxjttreeoosstt,Voluntary non-profit - Private,YYra,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,15 patients,AL_SCIP-INF-1
10044,STRINGFELLOW MEMORIAL HOSPITAL,1256 MILITARY STREET SOUTH,UBGIIWF,AL,35570,MMAARRKB,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,15 patients,AL_SCIP-INF-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,VU--IIFF33,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,15 patients,AL_SCIP-INF-3
,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,SSjrrtcck  mdttinn  Oteevvruoonn,SCIP-VTE-1,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AL_AMI-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,36106,COFFEE,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,,AL_SCIP-INF-6
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,fee  CCaassppottqlla,Voluntary non-profit - Private,Yes,,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,96%,4 patients,AL_SCIP-VTE-1
,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,OPP,AL,35570,MARION,2059216200,Acute Care Hospitals,,Yes,Surgical Infection Prevention,SSF--BYR22,,97%,4 patients,AL_SCIP-VTE-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,,,35555,FAYETTE,220055999966,AAuu  Frrd  iwouttaaoz,llnnttrryy  jffii--  Os,Yes,Heart Attack,AMI-1,,100%,18 patients,AL_AMI-1
10045,FAYETTE MEDICAL CENTER,,FAYETTE,AALL,35555,FAYETTE,,Acute Care Hospitals,Bllluuy  mimppkg  --  Ieef,,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,00,12 patients,AAKU--
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,,AL,35555,QYYEERTTEE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0%,1 patients,AL_AMI-3
11,FAYETTE MEDICAL CENTER,6633  OEESVVWJEE  NNIRRTTHH,FAYETTE,S,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,1100%%,1 patients,AL_AMI-4
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,,AALL,35555,FFYYDRY,2567372000,,,eew,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,82%,11 patients,AL_AMI-5
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,,,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,AAYYTTR,SO,35801,FAYETTE,,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,00oaayeea,AL_AMI-8A
10045,NORTHWEST MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,,AL,35555,FAYETTE,2567736511,Acute Care Hospitals,Voluntary non-profit - Other,YYw,,HF-1,Heart Failure Patients Given Discharge Instructions,87%,67 patients,AL_HF-1
,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,,FAYETTE,,Acute Care Hospitals,,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,94%,85 patients,AL_HF-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,SCIP-VTE-1,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),89%,19 patients,AL_HF-3
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,HAMILTON,AL,35555,,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,HHee  FFye,BC--44,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,,AL_HF-4
,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,,U,,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,,117 patients,AL_PN-2
10045,,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Omwnn,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,,41 patients,AL_PN-3B
10045,FAYETTE MEDICAL CENTER,5533  RWKOLLEE  AABEEJI  BRR,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,34 patients,O__O
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,,2059325966,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-5C,Heart Attack Patients Given Aspirin at Arrival,97%,109 patients,AL_PN-5C
20017,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),87%,79 patients,AL_PN-6
