ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1908,23,Sunlight Cream Ale,Munich Dunkel Lager,12.0,0.063,44.0,409,Four String Brewing Company,Pottstown,TX
1909,183,Royal Weisse Ale,Quadrupel (Quad),12.0,0.062,nan,371,Confluence Brewing Company,Lincoln,IL
1910,1113,Mission IPA,German Pilsener,12.0,0.055,nan,387,Big Bend Brewing Company,Pottstown,PA
1911,20,Phoenix Pale Ale,American Pale Ale (APA),12.0,0.048,362.0,371,Alameda Brewing,Pottstown,MA
1912,2407,Evolutionary IPA (2011),American Double / Imperial IPA,12.0,0.07,nan,463,Anderson Valley Brewing Company,Norfolk,IL
1913,81,Murphy's Law,American IPA,16.0,0.055,6.0,115,Smartmouth Brewing Company,Eagle,VA
1914,143,Coconut Brown Ale,American IPA,12.0,0.05,33.0,256,Lewis and Clark Brewing Company,San Diego,MA
1915,2607,1800 Big Log Wheat (2012),American Pilsner,12.0,nan,nan,191,Revolution Brewing,Jackson,WY
1916,1606,Snow King Pale Ale,American Pale Ale (APA),12.0,0.06,30.0,17,Snake River Brewing Company,Indianapolis,CO
1917,1672,Heal the Bay IPA,Foreign / Export Stout,12.0,0.062,23.0,191,Deep Ellum Brewing Company,Talkeetna,FL
1918,407,Blood Orange Saison,American Amber / Red Ale,12.0,0.06,22.0,191,Snake River Brewing Company,Birmingham,MA
1919,1584,Devils Head Red Ale,Vienna Lager,12.0,0.05,120.0,191,Snake River Brewing Company,Jackson,WY
1920,402,Snake River Pale Ale,American Pale Ale (APA),12.0,0.052,nan,495,Sierra Nevada Brewing Company,Longmont,MO
1921,393,Kaua'i Golden Ale,American IPA,16.0,0.068,28.0,299,Quest Brewing Company,Jackson,OR
1922,776,Dock Street Amber Beer (1992),Extra Special / Strong Bitter (ESB),12.0,0.045,nan,309,Real Ale Brewing Company,Vadnais Heights,RI
1923,1049,Double Dagger Imperial IPA,German Pilsener,12.0,0.053,nan,309,Appalachian Mountain Brewery,Boone,RI
1924,2577,Dagger Falls IPA,American IPA,12.0,0.048,70.0,309,Appalachian Mountain Brewery,Boone,RI
1925,920,Dock Street Amber Beer (1992),California Common / Steam Beer,12.0,0.087,11.0,309,Appalachian Mountain Brewery,Boone,RI
1926,1482,NOLA Brown Ale,American Pale Ale (APA),16.0,0.089,nan,309,Appalachian Mountain Brewery,Boone,RI
1927,772,Fat Tire Amber Ale,American IPA,12.0,0.074,nan,309,Appalachian Mountain Brewery,Boone,RI
1928,1425,Wood Splitter Pilsner,American Brown Ale,12.0,0.099,nan,309,Appalachian Mountain Brewery,Boone,RI
1929,2526,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,12.0,0.047,nan,309,Sockeye Brewing Company,Vadnais Heights,RI
1930,1944,Sockeye Belgian Style Summer Ale,Witbier,16.0,0.065,nan,309,Appalachian Mountain Brewery,Boone,RI
1931,1181,Gose,American Amber / Red Ale,12.0,0.055,nan,309,Appalachian Mountain Brewery,Boone,RI
1932,1160,Farmer's Daughter Blonde,American Amber / Red Lager,12.0,0.092,100.0,309,Sun King Brewing Company,Vadnais Heights,RI
1933,1152,Stir Crazy Winter Ale,American Blonde Ale,12.0,0.043,nan,309,Appalachian Mountain Brewery,Boone,RI
1934,575,Hell-Diver Pale Ale,American IPA,12.0,0.045,13.0,309,Appalachian Mountain Brewery,Boone,RI
1935,1982,Woolybugger Wheat,American Pale Wheat Ale,12.0,0.075,55.0,309,Appalachian Mountain Brewery,Boone,RI
1936,2480,Power House Porter,American Porter,12.0,0.048,nan,309,AC Golden Brewing Company,Vadnais Heights,RI
1937,1944,Santa's Secret,Munich Helles Lager,16.0,0.047,nan,309,Foolproof Brewing Company,Vadnais Heights,RI
1938,979,River North Ale,American Pale Ale (APA),12.0,0.092,nan,309,Appalachian Mountain Brewery,Boone,RI
1939,1972,LuckenBock,American IPA,12.0,0.052,nan,472,Burn 'Em Brewing,South Austin,MN
1940,2570,Miner's Gold,American Pale Ale (APA),12.0,0.045,nan,257,Anchor Brewing Company,Portland,TX
1941,1970,6 String Saison,English India Pale Ale (IPA),16.0,0.073,nan,160,South Austin Brewery,Michigan City,MT
1942,1969,Kol' Beer,Kölsch,12.0,0.052,nan,257,South Austin Brewery,South Austin,TX
1943,1939,Golden Road Hefeweizen,American Amber / Red Ale,16.0,0.035,nan,249,Sun King Brewing Company,Southampton,CO
1944,1283,Sprocket Pale Ale (2006),Berliner Weissbier,12.0,nan,nan,446,Firestone Walker Brewing Company,Grand Rapids,OR
1945,1282,Core ESB,Fruit / Vegetable Beer,12.0,0.05,15.0,8,Bonfire Brewing Company,Birmingham,CA
1946,1665,Four Peaks Peach Ale,Cider,12.0,0.062,nan,152,Upslope Brewing Company,Hattiesburg,MA
1947,1579,Sinister Minister Black IPA,American IPA,16.0,0.077,nan,481,Astoria Brewing Company,Hattiesburg,VT
1948,1244,Fairweather IPA,Saison / Farmhouse Ale,12.0,0.06,45.0,66,Southern Prohibition Brewing Com...,Westminster,MD
1949,2297,IPA,Winter Warmer,12.0,0.067,60.0,133,Southern Prohibition Brewing Com...,Saint Louis,FL
1950,1743,oSKAr the G'Rauch,American Amber / Red Ale,16.0,0.075,nan,492,Coastal Extreme Brewing Company,Davenport,VT
1951,1275,Mississippi Fire Ant,American Amber / Red Ale,16.0,0.065,nan,504,Redhook Brewery,Detroit,MS
1952,1120,Amber Road,Oatmeal Stout,12.0,0.046,nan,209,Southern Prohibition Brewing Com...,Flagstaff,AZ
1953,953,Ashland Amber Ale (2009),Czech Pilsener,12.0,0.066,nan,22,The Brewer's Art,Longmont,TX
1954,1446,I.W.A. (2011),Berliner Weissbier,16.0,0.058,100.0,65,Southern Prohibition Brewing Com...,Hattiesburg,CO
1955,2387,First Press,American IPA,12.0,0.055,45.0,118,Southern Star Brewing Company,Grand Rapids,WI
1956,918,Great River Golden Ale,Saison / Farmhouse Ale,12.0,0.055,nan,295,Southern Star Brewing Company,Conroe,TX
1957,1740,Le Mort Vivant,Bière de Garde,12.0,0.069,23.0,118,SweetWater Brewing Company,Grand Rapids,TX
1958,1255,Vernal Minthe Stout,American IPA,16.0,0.039,16.0,118,Southern Star Brewing Company,Grand Rapids,OR
1959,1800,White Magick of the Sun,Saison / Farmhouse Ale,12.0,0.092,nan,118,Karbach Brewing Company,Grand Rapids,NV
1960,220,Harness the Winter,Mead,16.0,0.08,nan,118,Southern Star Brewing Company,Grand Rapids,OR
1961,2507,Old Potentate,Old Ale,12.0,0.06,nan,118,Southern Prohibition Brewing Com...,Grand Rapids,MN
1962,190,Top Rope Mexican-style Craft Lager,American Blonde Ale,12.0,0.05,20.0,118,Southern Star Brewing Company,Grand Rapids,MI
1963,113,Frankenlou's IPA,American Double / Imperial IPA,12.0,0.099,nan,118,Hale's Ales,Grand Rapids,TX
1964,615,Walloon (2014),American Pale Wheat Ale,12.0,0.06,nan,118,Horny Goat Brew Pub,Grand Rapids,TX
1965,555,Pleasure Town,Hefeweizen,12.0,0.048,25.0,171,Southern Star Brewing Company,Conroe,TX
1966,1671,Dagger Falls IPA,American White IPA,12.0,0.063,50.0,118,Dead Armadillo Craft Brewing,Grand Rapids,MA
1967,45,Hipster Ale (Westbrook Brewing),Chile Beer,12.0,0.068,45.0,125,Southern Star Brewing Company,Conroe,TX
1968,1659,Bombshell Blonde,American Double / Imperial Stout,12.0,0.058,nan,118,Orlison Brewing Company,Grand Rapids,CO
1969,2486,Broken Bridge,American IPA,12.0,0.047,35.0,227,Wachusett Brewing Company,Belt,CA
1970,925,oSKAr the G'Rauch,English India Pale Ale (IPA),16.0,nan,nan,508,Sun King Brewing Company,Portland,NE
1971,805,Perfect Tin Amber,Pumpkin Ale,12.0,0.08,nan,175,Cedar Creek Brewery,Chicago,IL
1972,1481,Bitter Biker Double IPA,American Double / Imperial IPA,16.0,0.096,nan,175,Wildwood Brewing Company,Grand Rapids,TX
1973,2136,White Ale,American Porter,16.0,0.082,nan,215,Caldera Brewing Company,Marquette,CA
1974,2135,Working for the Weekend,Rye Beer,16.0,0.05,nan,35,Angry Orchard Cider Company,Chicago,GA
1975,2134,Angry Adam,Milk / Sweet Stout,12.0,0.055,nan,175,Spiteful Brewing Company,Chicago,IL
1976,2553,Freedom Fries,American Pilsner,16.0,0.065,nan,17,Spiteful Brewing Company,Cincinnati,MI
1977,1821,Tart Side of the Moon,Bière de Garde,12.0,0.096,nan,30,Cisco Brewers,Chicago,WA
1978,1820,Ghost Bike Pale Ale,Russian Imperial Stout,16.0,0.07,nan,299,Spiteful Brewing Company,East Fairfield,MI
1979,630,Capital Gold Golden Lager,American Pale Ale (APA),12.0,0.062,nan,435,Sixpoint Craft Ales,Santa Fe,CO
1980,1438,Alley Time,American Pale Ale (APA),12.0,0.128,nan,141,Spiteful Brewing Company,Chicago,IL
1981,1633,Fat Badger,Irish Red Ale,12.0,0.08,nan,175,Spiteful Brewing Company,Brooklyn Center,IA
1982,1632,Red Cockaded Ale,American Pale Wheat Ale,12.0,0.067,nan,175,New England Brewing Company,Chicago,IL
1983,611,Special Amber,Vienna Lager,12.0,0.05,nan,498,Stevens Point Brewery,Torrance,WI
1984,1800,Special Amber,American Blonde Ale,16.0,0.075,22.0,256,Wolverine State Brewing Company,Tacoma,WI
1985,1587,1492,American IPA,12.0,0.055,nan,372,Back Forty Beer Company,Conestoga,PA
1986,1086,American Amber,Cider,12.0,0.061,nan,93,St. Julian Winery,Louisville,IN
1987,2483,Full Nelson Pale Ale,American Pale Ale (APA),12.0,0.069,80.0,384,Starr Hill Brewery,Crozet,VA
1988,2333,Northern Lights India Pale Ale,Oatmeal Stout,16.0,0.045,52.0,383,New Belgium Brewing Company,Royal Oak,IN
1989,369,Festie,German Pilsener,12.0,0.047,69.0,383,Odyssey Beerwerks,Royal Oak,NE
1990,368,Dread Brown Ale,American IPA,12.0,0.065,nan,166,Brewery Vivant,Lyons,PA
1991,2263,Third Eye Enlightened Pale Ale,German Pilsener,12.0,0.065,65.0,475,Steamworks Brewing Company,South Austin,MI
1992,7,Colorado Kölsch,Kölsch,12.0,0.052,45.0,174,Tallgrass Brewing Company,Durango,OK
1993,113,Cherried Away,American Pale Wheat Ale,16.0,0.05,nan,119,Steamworks Brewing Company,Durango,WA
1994,90,Third Eye Pale Ale,Altbier,12.0,0.095,nan,201,Steamworks Brewing Company,Portland,TX
1995,1363,Java the Hop,American Pale Ale (APA),12.0,0.056,28.0,309,Brewery Vivant,Washington,IN
1996,2530,98 Problems (Cuz A Hop Ain't One),Witbier,16.0,0.047,9.0,165,Stevens Point Brewery,Fort Collins,CA
1997,2495,Point Cascade Pale Ale (2013),American Double / Imperial IPA,12.0,0.054,nan,129,Stevens Point Brewery,Columbus,ME
1998,1113,Special Amber,American Blonde Ale,12.0,0.061,nan,131,21st Amendment Brewery,San Diego,WI
1999,2151,Onyx Black Ale,American Amber / Red Ale,12.0,0.052,28.0,295,Against the Grain Brewery,Stevens Point,NC
2000,2150,Beyond The Pale IPA,American IPA,12.0,0.063,64.0,295,Stevens Point Brewery,Woodinville,OR
2001,517,Bark Bite IPA,Winter Warmer,16.0,nan,nan,368,Dock Street Brewery,Meadville,WI
2002,2297,Point Special (2012),American Adjunct Lager,16.0,0.057,55.0,131,Kenai River Brewing Company,Milwaukee,AL
2003,961,Point Special Lager,American Adjunct Lager,16.0,0.046,nan,131,Stevens Point Brewery,Portland,AZ
2004,1450,Aslan IPA,Pumpkin Ale,12.0,0.047,nan,64,Stevens Point Brewery,Stevens Point,TX
2005,1357,Point Oktoberfest,Märzen / Oktoberfest,16.0,0.057,64.0,133,Founders Brewing Company,Grand Rapids,NC
2006,1225,LuckenBock,American Pale Wheat Ale,12.0,0.054,65.0,190,Stevens Point Brewery,Chicago,WI
2007,816,Point Nude Beach Summer Wheat,Doppelbock,12.0,0.086,nan,131,21st Amendment Brewery,Stevens Point,WI
2008,2092,King Street Hefeweizen,English Strong Ale,12.0,0.05,nan,190,Brewery Vivant,Stevens Point,MI
2009,684,Dammit Jim!,American Blonde Ale,12.0,0.035,nan,252,Stevens Point Brewery,Westminster,TX
2010,650,Three Kings Ale,Grisette,12.0,0.049,13.0,80,Piney River Brewing Company,Denver,CA
2011,2284,Point Oktoberfest,Märzen / Oktoberfest,16.0,0.068,80.0,145,Stevens Point Brewery,Stevens Point,KY
2012,637,Resurrected,American IPA,12.0,0.054,nan,131,Kenai River Brewing Company,Hattiesburg,WI
2013,2113,Psycho Penguin Vanilla Porter,Kölsch,12.0,0.052,33.0,131,Stevens Point Brewery,Spearfish,WI
2014,140,Double Play Pilsner,Saison / Farmhouse Ale,12.0,0.055,18.0,179,Appalachian Mountain Brewery,Baton Rouge,IL
2015,139,Capital Gold Golden Lager,Belgian IPA,12.0,0.055,14.0,168,Amnesia Brewing Company,Springfield,WA
2016,813,Point Special Lager,American Adjunct Lager,12.0,nan,55.0,166,Stevens Point Brewery,Stevens Point,NY
2017,953,Wisco Disco,American Amber / Red Ale,16.0,0.051,31.0,234,Tallgrass Brewing Company,Marquette,IN
2018,1983,Euphoria Pale Ale,Extra Special / Strong Bitter (ESB),12.0,0.065,nan,255,Against The Grain Brewery,Longmont,MD
2019,1631,Brontide,Belgian Pale Ale,12.0,0.056,nan,173,Narragansett Brewing Company,Baltimore,IN
2020,1344,Lumberyard Pilsner,Rye Beer,16.0,0.045,nan,264,Martin House Brewing Company,Spring Lake,MD
2021,2131,Old Town Ale,Dunkelweizen,12.0,0.099,nan,492,Blue Mountain Brewery,Portland,VT
2022,1410,Sand Island Lighthouse,English Pale Ale,12.0,0.092,25.0,272,Hale's Ales,Huntsville,AL
2023,925,Trolley Stop Stout,Milk / Sweet Stout,12.0,0.055,nan,410,Anderson Valley Brewing Company,Huntsville,AL
2024,637,Monkeynaut IPA,American IPA,16.0,0.072,nan,10,Deep Ellum Brewing Company,Huntsville,AL
2025,2369,Straub Beer (Current),American Adjunct Lager,12.0,0.05,nan,129,Straub Brewery,St Mary's,PA
2026,1850,Rivet Irish Red Ale,American IPA,12.0,0.041,nan,129,Straub Brewery,St Mary's,AZ
2027,1818,Mastermind,American Blonde Ale,12.0,0.041,nan,336,Wachusett Brewing Company,Minneapolis,MI
2028,852,Righteous Ale (2011),Märzen / Oktoberfest,16.0,0.032,nan,212,Straub Brewery,Pottstown,PA
2029,2187,Mo's Gose,American IPA,12.0,0.08,49.0,148,Baxter Brewing Company,St Paul,MI
2030,2549,Make It So,American Pilsner,12.0,0.049,40.0,58,Real Ale Brewing Company,Cincinnati,WA
2031,190,Hopvale Organic Ale,American IPA,16.0,0.055,29.0,58,Hopworks Urban Brewery,Cincinnati,WA
2032,2415,Tonganoxie Honey Wheat,American Double / Imperial IPA,16.0,0.05,7.0,58,Summit Brewing Company,Cincinnati,WA
2033,2284,Terrace Hill Double IPA,Extra Special / Strong Bitter (ESB),16.0,0.045,nan,25,Sun King Brewing Company,Indianapolis,MD
2034,2215,Panther,American IPA,12.0,0.055,nan,25,Fort Pitt Brewing Company,Indianapolis,MI
2035,509,Lava Lake Wit,American Amber / Red Lager,12.0,0.055,nan,25,21st Amendment Brewery,Indianapolis,IN
2036,2355,Summer Honey,American Amber / Red Lager,16.0,0.048,nan,25,Sun King Brewing Company,San Francisco,IN
2037,595,Rudie Session IPA,Berliner Weissbier,16.0,0.071,nan,292,Sun King Brewing Company,Indianapolis,MN
2038,2083,Day Tripper Pale Ale,Witbier,16.0,0.062,33.0,66,Sun King Brewing Company,Indianapolis,IL
2039,1068,Whip Fight,Scotch Ale / Wee Heavy,16.0,0.045,nan,62,Montauk Brewing Company,Silverton,PA
2040,2272,Kindler Pale Ale,American Brown Ale,16.0,0.053,23.0,25,Narragansett Brewing Company,Indianapolis,MA
2041,2563,Fistful Of Hops Red,American IPA,16.0,0.047,65.0,489,18th Street Brewery,Indianapolis,FL
2042,2000,Fistful of Hops Orange,American IPA,12.0,0.063,75.0,413,18th Street Brewery,Seven Points,LA
2043,2475,Fistful Of Hops Blue,American IPA,12.0,0.064,nan,423,Sun King Brewing Company,Indianapolis,IN
2044,2309,Evo IPA,Hefeweizen,12.0,0.072,22.0,336,Avery Brewing Company,Seattle,IN
2045,1948,Cutthroat Pale Ale,American Pale Ale (APA),12.0,nan,nan,206,Sun King Brewing Company,Seattle,KY
2046,2326,Wee Muckle,American Double / Imperial IPA,16.0,0.054,115.0,25,Santa Fe Brewing Company,Morganton,CO
2047,2652,Lil' Brainless Raspberries,Vienna Lager,12.0,0.065,70.0,364,Sun King Brewing Company,Indianapolis,MT
2048,1834,Mountain Fairy Raspberry Wheat,Doppelbock,16.0,0.052,77.0,25,Sun King Brewing Company,Indianapolis,TX
2049,1389,Granny Smith Hard Apple Cider,American Pale Lager,12.0,0.056,nan,25,Sun King Brewing Company,Indianapolis,IN
2050,1367,Peacemaker,Fruit / Vegetable Beer,16.0,0.064,nan,25,Sun King Brewing Company,Indianapolis,IN
2051,138,Stupid Sexy Flanders,Flanders Oud Bruin,12.0,0.042,nan,198,Sun King Brewing Company,Export,MI
2052,805,Bourbon Barrel Cowbell,American Porter,16.0,nan,nan,230,Stevens Point Brewery,Kalamazoo,IN
2053,1301,Popcorn Pilsner,American Double / Imperial Stout,16.0,0.054,nan,234,Sun King Brewing Company,Portland,MA
2054,1456,Ring of Dingle,American Porter,16.0,0.071,18.0,299,Pateros Creek Brewing Company,Claremont,KS
2055,2032,Bourbon Barrel Wee Mac,Belgian Pale Ale,16.0,0.054,54.0,25,Dock Street Brewery,Indianapolis,IN
2056,1049,Bourbon Barrel Johan,Saison / Farmhouse Ale,16.0,0.099,nan,284,Mehana Brewing Co.,Indianapolis,TX
2057,934,The Deuce,Russian Imperial Stout,16.0,0.07,nan,25,Southern Prohibition Brewing Com...,Indianapolis,CA
2058,1093,Rye Porter,American IPA,12.0,0.065,98.0,367,Summit Brewing Company,Chico,NY
2059,2512,Sun King Oktoberfest,American Pale Lager,16.0,0.055,69.0,303,Sun King Brewing Company,Indianapolis,MT
2060,2215,Indianapolis Indians Lager,Kölsch,16.0,nan,nan,496,Sixpoint Craft Ales,San Diego,IN
2061,1144,Indians Victory Lager (2012),Winter Warmer,16.0,0.057,47.0,145,Sun King Brewing Company,Indianapolis,WI
2062,671,Kölsch 151,Gose,12.0,0.08,nan,63,Baxter Brewing Company,Indianapolis,IN
2063,651,Cherry Doppelbock,American Double / Imperial IPA,12.0,0.091,nan,285,Sun King Brewing Company,Lafayette,IL
2064,2524,Point Special (2012),Fruit / Vegetable Beer,16.0,nan,35.0,463,Tallgrass Brewing Company,San Diego,IL
2065,532,Saranac Shandy,American IPA,12.0,0.075,44.0,109,Sun King Brewing Company,Salt Lake City,IN
2066,526,Undertaker (2014),American IPA,12.0,0.041,nan,25,Sun King Brewing Company,Charleston,SC
2067,394,Johan the Barleywine,English Barleywine,16.0,0.099,35.0,519,Oskar Blues Brewery,Los Angeles,CO
2068,213,3 Gear Robust Porter,American IPA,16.0,0.04,nan,107,Capital Brewery,Burlington,IN
2069,55,Moar,American IPA,16.0,0.063,nan,175,Sun King Brewing Company,Conroe,WA
2070,757,Next Adventure Black IPA,American Pale Ale (APA),16.0,0.055,50.0,410,Sun King Brewing Company,Indianapolis,IN
2071,1207,Dam Lager,American Amber / Red Ale,12.0,0.045,nan,29,Magic Hat Brewing Company,Santa Fe,MT
2072,397,Hard Cider,American IPA,12.0,0.045,nan,455,Firestone Walker Brewing Company,Seattle,PA
2073,2543,Todd the Axe Man,American IPA,12.0,0.072,nan,61,Half Acre Beer Company,Lincoln,MN
2074,1728,Doomtree,Extra Special / Strong Bitter (ESB),16.0,0.057,nan,61,Mike Hess Brewing Company,Boonville,IN
2075,2673,Dale's Pale Ale (2006),American Pale Ale (APA),12.0,0.099,85.0,10,Surly Brewing Company,Brooklyn Center,HI
2076,1112,Bottom Up Belgian Wit,English India Pale Ale (IPA),16.0,0.048,nan,61,Blackrocks Brewery,Brooklyn Center,VA
2077,329,Great Crescent IPA (2011),American IPA,16.0,0.045,90.0,326,Surly Brewing Company,Brooklyn Center,MN
2078,2272,Bitter Brewer,Cider,16.0,0.055,nan,407,Surly Brewing Company,Eugene,CA
2079,730,Old Soul,Czech Pilsener,16.0,0.055,34.0,166,The Dudes' Brewing Company,Cherry Hill,PA
2080,2222,Coffee Bender,American Brown Ale,16.0,0.047,60.0,61,White Birch Brewing,Brooklyn Center,MN
2081,16,Bender,American Double / Imperial IPA,16.0,0.06,27.0,61,Surly Brewing Company,Richmond,MN
2082,2263,Dagger Falls IPA,American Double / Imperial IPA,16.0,0.097,120.0,493,James Page Brewing Company,Brooklyn Center,CA
2083,1667,Archer's Ale (2004),American Pale Lager,12.0,0.05,20.0,61,Lonerider Brewing Company,Brooklyn Center,MN
2084,13,CynicAle,Saison / Farmhouse Ale,12.0,0.067,33.0,392,Cigar City Brewing Company,Belfast,MI
2085,450,Nonstop Hef Hop,Fruit / Vegetable Beer,16.0,0.045,nan,61,Surly Brewing Company,Chicago,MN
2086,1242,King Street Pilsner,American IPA,12.0,0.08,nan,447,Swamp Head Brewery,Gainesville,FL
2087,1241,Hop Crisis,Witbier,12.0,0.05,nan,323,Sockeye Brewing Company,Gainesville,TX
2088,1240,Bark Bite IPA,Witbier,12.0,0.044,35.0,447,Swamp Head Brewery,Gainesville,TX
2089,1988,Voodoo,Oatmeal Stout,16.0,0.05,38.0,380,Karbach Brewing Company,Gainesville,NC
2090,1576,Camelback,Cream Ale,12.0,0.059,362.0,120,Temperance Beer Company,Gainesville,FL
2091,1294,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0,0.096,nan,381,Swashbuckler Brewing Company,Manheim,PA
2092,2568,Fear of a Brett Planet,American Brown Ale,16.0,0.055,35.0,392,Stevens Point Brewery,Atlanta,IN
2093,2385,One-Hit Wonderful,American Amber / Red Ale,12.0,0.057,nan,49,SweetWater Brewing Company,Chicago,PA
2094,985,SweetWater IPA,American IPA,16.0,0.064,nan,66,SweetWater Brewing Company,Dripping Springs,GA
2095,1709,420 Extra Pale Ale,Fruit / Vegetable Beer,12.0,0.054,nan,159,SweetWater Brewing Company,Atlanta,GA
2096,1229,Fenway American Pale Ale,American Double / Imperial IPA,16.0,0.08,16.0,365,TailGate Beer,St. John's,CO
2097,1164,Yo Soy Un Berliner,American Amber / Red Ale,12.0,0.079,nan,449,TailGate Beer,Seattle,CA
2098,663,TailGate IPA,American IPA,24.0,0.057,nan,190,TailGate Beer,San Diego,CA
2099,662,Dale's Pale Ale (2006),Tripel,12.0,0.05,nan,10,TailGate Beer,Monument,OR
2100,623,TailGate Hefeweizen,American Pale Ale (APA),12.0,0.049,nan,281,TailGate Beer,San Diego,OH
2101,2380,Blacktop Blonde,American Blonde Ale,12.0,0.081,19.0,166,Sun King Brewing Company,Chicago,CA
2102,2487,Pretzel Stout,Scotch Ale / Wee Heavy,16.0,0.045,nan,449,Tröegs Brewing Company,San Diego,OR
2103,361,TailGate Hefeweizen,Belgian Pale Ale,12.0,0.065,35.0,15,TailGate Beer,Portland,CA
2104,1837,Fat Tire Amber Ale,English Strong Ale,16.9,0.055,40.0,45,New Belgium Brewing Company,Seattle,KS
2105,2555,Hilliard's Blonde,Saison / Farmhouse Ale,16.0,0.069,nan,331,Cans Bar and Canteen,Raleigh,OR
2106,1736,Barney Flats Oatmeal Stout,American IPA,16.0,0.08,35.0,235,Tallgrass Brewing Company,Manhattan,KS
2107,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.056,38.0,45,Real Ale Brewing Company,Manhattan,PA
2108,2536,Vanilla Bean Buffalo Sweat,American IPA,16.0,0.051,nan,45,Against the Grain Brewery,Jacksonville,KS
2109,1781,Aloha B’ak’tun,American IPA,16.0,0.068,110.0,40,Stevens Point Brewery,Lewiston,KS
2110,1990,Sensi Harvest,American Brown Ale,12.0,0.045,nan,497,Tallgrass Brewing Company,Aurora,PA
2111,1438,Rye Porter,Extra Special / Strong Bitter (ESB),16.0,0.045,nan,10,DC Brau Brewing Company,Manhattan,KS
2112,765,Furious,Märzen / Oktoberfest,12.0,0.052,20.0,165,Sun King Brewing Company,Cincinnati,OR
2113,2012,Bottom Up Belgian Wit,Bock,16.0,0.085,20.0,1,Against the Grain Brewery,Longmont,VT
2114,1433,8-Bit Pale Ale,American Amber / Red Ale,12.0,0.062,nan,143,Tallgrass Brewing Company,Portland,KS
2115,2109,Casinos IPA,Tripel,16.0,0.085,nan,209,Tallgrass Brewing Company,Longmont,MT
2116,412,Newburyport Pale Ale,Hefeweizen,12.0,0.05,nan,174,Hops & Grain Brewery,Grand Rapids,NE
2117,1451,Köld Lager (2010),German Pilsener,16.0,0.05,42.0,254,Tallgrass Brewing Company,Manhattan,SC
2118,1818,Oasis (2010),American IPA,16.0,0.044,20.0,45,Great River Brewery,Export,KS
2119,103,Tallgrass Ale,American Brown Ale,16.0,0.053,32.0,476,Tallgrass Brewing Company,Manhattan,CO
2120,2319,Buffalo Sweat (2010),American Strong Ale,16.0,0.05,nan,33,Kulshan Brewery,Manhattan,TX
2121,101,Franz,American IPA,16.0,0.072,nan,45,Tallgrass Brewing Company,Manhattan,PA
2122,1433,Furious,American Brown Ale,12.0,0.068,nan,409,Tamarack Brewing Company,Albuquerque,ID
2123,1432,Bobblehead,American Double / Imperial IPA,16.0,0.045,nan,409,Tamarack Brewing Company,Albuquerque,ID
2124,936,Loafin Bräu,Altbier,16.0,0.05,nan,490,Shipyard Brewing Company,Denver,CA
2125,606,Bark Bite IPA,American IPA,12.0,0.047,nan,366,Tampa Bay Brewing Company,Lafayette,CA
2126,2640,Sockeye Maibock,Irish Dry Stout,16.0,0.081,nan,387,Evil Czech Brewery,Woodbridge,MI
2127,475,O'Fallon Wheach,American IPA,24.0,0.05,nan,7,Caldera Brewing Company,Bridgman,AL
2128,2447,Point Special (2012),American Blonde Ale,16.0,0.057,nan,214,Wachusett Brewing Company,Bridgman,MI
2129,2106,Deduction,Dubbel,12.0,0.08,20.0,28,Telluride Brewing Company,Bargersville,IN
2130,1035,Face Down Brown Ale,American Blonde Ale,12.0,0.053,nan,292,Geneva Lake Brewing Company,Broomfield,CO
2131,2275,Daft Funk,American IPA,12.0,0.064,nan,437,Two Beers Brewing Company,Bloomington,WI
2132,1015,Bridal Veil Rye Pale Ale,American Brown Ale,16.0,0.062,nan,30,Amnesia Brewing Company,Telluride,WA
2133,1694,Solitude,Extra Special / Strong Bitter (ESB),16.0,0.05,nan,210,Temperance Beer Company,Murphysboro,IL
2134,1982,Rumble,Fruit / Vegetable Beer,12.0,0.04,nan,210,Temperance Beer Company,Murphysboro,IL
2135,172,Gatecrasher,American Amber / Red Lager,12.0,0.066,nan,210,Temperance Beer Company,Murphysboro,IL
2136,1082,Lil' Brainless Raspberries,American IPA,12.0,0.058,nan,469,Cigar City Brewing Company,Athens,GA
2137,1757,First Stand,American Pale Wheat Ale,12.0,0.125,43.0,215,Texian Brewing Co.,Richmond,AK
2138,664,Watermelon Wheat,American Brown Ale,16.0,0.063,12.0,141,Texian Brewing Co.,Conroe,TX
2139,2117,Broken Bridge,American IPA,12.0,0.056,12.0,118,Two Brothers Brewing Company,Richmond,CO
2140,2116,Brutus,English India Pale Ale (IPA),12.0,0.071,nan,215,Texian Brewing Co.,Cambridge,OR
2141,2271,Petit Mutant,American Wild Ale,16.0,0.052,nan,107,Rivertowne Brewing Company,Fort Collins,TX
2142,2670,Make It So,American Blonde Ale,16.0,0.08,nan,272,The Alchemist,Saint Louis,IN
2143,1085,Fear of a Brett Planet,American Double / Imperial IPA,12.0,0.08,nan,272,Blue Blood Brewing Company,Waterbury,VT
2144,1810,Colorado Native,Chile Beer,16.0,0.072,nan,335,The Alchemist,Tampa,OR
