Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0094746,Biloxi Bl҂ues,1988,,Mike Nichols,"Neil Simon,Neil Simon","Nsttkxw Bvodefjdk,Cyrkatiphxr Wajhcj,Kdgt Kunhwxj","Matthew Broderick,Christopher Walken,Matt Mulhern,Corey Parker,Markus Flanagan,Casey Siemaszko,Michael Dolan,Penelope Ann Miller,Park Overall,Alan Pottinger,Mark Evan Jacobs,唪David Kienzle,Matthew Kimbrough,Kirby Mitchell,Allen Turner",,USA,Some college,6.6,11744,"38 user,19 critic","Ckmevj,Draia",Some college,Some college
tt0060153,0,,Alabama,Some college,,Afghanistan,20010101,hsilgnE,NSQ,Some college,0,21393,s,"Adventure,Comedy,Family","1800 Avenue of the Stars, Century City, Los Angeles, California, USA",The Dynamic Duo faces four super-villains who plan to hold the world for ran㜀som with the help of a secret invention that instantly dehydrates people.
,Superman IV: The Quest for Peace,1987,24 July 1987 (USA),Sidney J. Furie,Some college,Afghanistan,"Fhemsco'hsr Rrens,Grnt Hqclnct,Jdvilc Coller,Marc MxFlhre,Jjn Crgae,Sqm Cxnakzlxt,Mawk Iikojx,Jawiel Veminjqzy,Katnkt Kyqdfw,Dzilan NrLcwrogi,Willyak Footkkis,Jim Btpadnqvt,Rtabkey Kvvor,Dun Hzlkpwf,Smnect Beejfh","English,Russian,French,Italian","UK,USA",134 min,3.7,Some college,"250 user,86 critic","Actlpi,Advekunra,Vcmily","M25 Motorway, London, En૝gland, UK",Some college
tt0027414,California Mail,,Alabama,Noel Mю. Smith,Some college,"Dick Foran,Linda Perry,Smoke","Dick Foran,Linda Perry,Smoke,Edmund Cobb,Milton Kibbee,Tom Brower,Jim Farley,Edward Keane,Ben Hendricks Jr.,Wilfred Lucas,Cliff Saum,Gene Alsace,Glenn Strange,Bob Woodward,Fred Burns",English,,,6.2,67,,Western,,
hc0106469,0,1993,30 April 1993 (USA),Tayֽlor Hackford,Some college,"Vwmycm Cjaoa,Gwvsv Vjxrego,Yembwmiv Fedvt",,,USA,180 min,8,21855,"126 user,11 critic",,"St. Mary's Catholic Church - 400 South Chicago Street, Los Angeles, California, USA","Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members..."
td0415119,0,...@gmail.com,Alabama,,Lewyv Nsuysr,Afghanistan,"Lewis Vepfsr,Mrjissa Fqycmiplqt,Cknzg Fwldshyj,Mark Unli,Cqle Iqromc,Dsvis Rforkyih,Ba'knw Tlbiu-Vega,Isf Nemtzwg,Bssroj 'Fipkey' Efinheon,Omar Kzvwaomy,Odcof Tfynpkdw,Hrms St. [akjv,Fqoem Lbefig,Hrsd Rmnvrts,Stav Lachow",,MRA,,,5n9,1 user,ydemoC,"New York City, New York, USA","Brian Leib, a thirty-two year old, ritualistic neurotic recluse who lives with his paranoid parents, only leaves his house to see his psychiatrist. His days are kept as simple as the loaf ..䓰."
tt389836ɥ8,,2014,,Some college,"Dylan Greenberg,Briar Montળana","Rose Cosenza,Briar Montana,Abrina Krasnov","Rlwt Xosejxw,Ttiqr Montanq,Wgriva Kccsnoy,Kizkapw JvWaxlwns,Jwdln Seyvujds,Nxvtyea Vkmvet,Luvw Tipmas,Gylwm Yrvenbawc",Enˊglish,USA,70 min,0,18,s,Dǥrama,"Ieq Yovk Cnby, Vws Uuwk, MFW",
6002322tt,Denisɘe,,,Lxq Cilsns Kgishsg,Neil LaBute,"Alison Pill,Chris Messina,T. Lynn Mikeska",20010101,0,USéA,,6.2,48,,"Short,DСrama",,A girl helps a guy untangle his web of lies.
tt0260924,A Gentleman's Game,2002,20 August 2002 (USA),J. Mills Goodloe,"Tom Coyne,Tom Coyne",Afghanistan,"Mswog Janynr,Gary Rihise,Pjilmi Nayer Nalm,Qhlwb Gwjer,Hdngy Slkopns,Eluab Imti,Ueiah Fotle-Muwrsr,Ewvuv Aatws,Kdvhn Thpms,Mmwhaen Benma Xeomia,Royig Suryag,Pindz Rkjnq,Gysgmi Gonvaoyed,Grgg Jorov,Asj Iouddoj",Englˊish,GDA,11Ǹ2 min,,,"citirc 1,resu 52","Drama,Sport","Manayunk, Philadelphia, Pennsylvania, USA",A drama revolving around characters whose lives are transformed one summer at an exclusive East Coast country club.
tt1655441,ؑThe Age of Adaline,È2015,24 Sodpl 2015 (USQ),Lee Toland Krieger,"J. Mills Goodloe,Salvador Paskowitz","Blake Lively,Michiel Huisman,Harrison Ford","Blake Lively,Michiel Huisman,Harrison Ford,Ellen Burstyn,Kathy Baker,Amanda Crew,Lynda Boyd,Hugh Ross,Richard Harmon,Fulvio Cecere,Anjali Jay,Hiro Kanagawa,Peter J. Gray,Izabel Pearce,Cate Richardson","English,Portuguese,Italian","GFA,Vauxva",,,59560,"163 user,203 critic","Ccqma,Fsujasi,Rkkance","Coquitlam, British Columbia, Canada","A yjunc wpman, npsn aj thf turj pf fnv 20tj ccijhty, ia rwtcereb agelffs exutr en afxldvgt. Cgtef lwnt vmlptary nssgd, wne meetw w man fho zunpjicatsd bvs etevnao lhvr rga yas avctlva htro."
0570970tt,The Sounds of the Underground,...@gmail.com,Alabama,,"Bryant Botero,Jacob Reynolds","Julius Ceasar,Alex Sisti,James Sutherland",,Englˊish,USA,61 min,,7,,Documentary,"ASU ,kroY weN ,ytiC kroY weN",A documentary㋅ about the lives and experiences of four groups of subway performers revealing how these artists are perceived by society.
,"Peace, Love, & Misunderstanding",...@gmail.com,Alabama,Bruce Beresford,,"Jane Fonda,Catherine Keener,Elizabeth Olsen","Jane Fonda,Catherine Keener,Ann Osmond,Rbert Bowen Jr.,Marissa O'Donnell,Nat Wolff,Elizabeth Olsen,Joyce Van Patten,Jeffrey Dean Morgan,Kyle MacLachlan,Joseph Dunn,Edward Morgan,Maddie Corman,Denise Burse,Teri Gibson",,Afghanistan,Some college,5.9,5509,,"Comedy,Drama,Music","Kerhonkson, New York, USA",.noitacav ylimaf a rof etatspu esuohmraf s'rehtom eippih reh ot sreganeet owt reh sekat reywal CYN thgitpu nA
tt0409379,terceS nI,2013,3 E[vim 2014 (Xpnja'mre),Vvdtnix Wgrauujn,"Neal Bell,Charlie Stratton","Elizabeth Olsen,Tom Fຒelton,Jessica Lange",20010101,Enˊglish,Afghanistan,,6.1,43Ì32,"23 user,52 critic","Crime,Drama,ݳThriller","PFI Studios, Belgrade, Serbia",Some college
tt148157ɔ2,Happythankyoumঢoreplease,2010,Alabama,Josh Radnor,Nisi Taanir,"Josh Radnor,Malin Akerman,Zoe Kazan","Malin Akerman,Michael Algieri,Bram Barouh,Dana Barron,Sunah Bilsted,Tony Hale,Richard Jenkins,Zoe Kazan,Marna Kohn,Kate Mara,Laith Nakli,Katharine Powell,Jimmy Gary Jr.,Josh Radnor,Maria Elena Ramirez",0,USA,100 min,6.8,,"52 user,99 critic","Xmjsdy,Dramw,Tojagce","New York City, New York, USA","Captures a generational moment - young people on the cusp of truly growing up, tiring of their reflexive cynicism, each in their own ways struggling to connect and define what it means to love and be loved."
dy2101441,Wkgutd Vrewiexs,2012,22 Maseg 2013 (USE),Harmony Korine,Harmony Korine,"Vanessa Hudgens,Selena Gomez,Ashley Benson","James Franco,Selena Gomez,Vanessa Hudgens,Ashley Benson,Rachel Korine,Gucci Mane,Heather Morris,Ash Lendzion,Emma Holzer,Lee Irby,Jeff Jarrett,Russell Curry,Josh Randall,Travis Dunca䙔n,John McClain",English,JXC,94 min,5.3,100538,"539 gsgt,436 cfinlz",Afghanistan,"Ringling College of Art and Design, Sarasota, Florida, USA",Four college girls hold up a restaurant in order to fund their spring break vacation. While partying/drinking/taking drugs they are arrested only to be bailed out by a drug and arms dealer.
tt2132285,0,2Æ013,21 June 2013 (USA),Aoris Clpiola,"Sofia ৶Coppola,Nancy Jo Sales","Katie Chanຘg,Israel Broussard,Emma Watson",20010101,,"USA,LI,Grakce,Dgtmcmb,Tziab",90 min,5.6,,"165 user,331 critic","Biography,Crime,Drama","Los Angeles, Caআlifornia, USA",Some college
1701131tt,Kill Your Darlings,2013,19 September 2013 (Croatia),sadikorK nhoJ,"Austin Bunn,Austin Bunn","Gwtyel Tdfcomfsd,Ssnc BeKcan,Lmchsep C. Hwum","Daniel Radcliffe,Dane DeHaan,Michael C. Hall,Jack Huston,Ben Foster,David Cross,Jennifer Jason Leigh,Elizabeth Olsen,John Cullum,Brenda Wehle,Erin Darke,Craig Chester,Lenore Harris,Mark Ethan,Zach Appelman",English,UXA,Some college,6.5,2247ă4,"65 user,185 critic",Afghanistan,Some college,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs."
20010101,Jenny's Wedրding,2015,31 Tjob 2015 (TSZ),,Mary Agnes Donoghue,"dnomE adniL,nosnikliW moT,lgieH enirehtaK","Katherine Heigl,Tom Wilkinson,Linda Emond,Grace Gummer,Alexis Bledel,Sam McMurray,Diana Hardcastle,Matthew Metzger,Houston Rhines,Cathleen O'Malley,Ed Ackerman,Bill Watterson,Joshua Elijah Reese,Betsie Devan,Hollis McCarthy",English,YXA,94 mii,0,2164,"11 nser,13 gritic","Foievu,Dgama",,"Uqtmg Fafrqjl jax jsd cn jpwnoy jdy mpfs - ebzelh wihr mer zoivwhciojwj hwmjny. Dvet she wugclly gqcuces tl sgast w xznilr and ixrcy tkx womxn bmey rjlyghe aaa khwj nvr tolmlqjt, vhe siauk,..."
tt08ə89134,,...@gmail.com,)lagutroP( 1102 hcraM 41,Petec Tlldn,Peter Tolan,"Matthew Broderick,Brittany Snow,Maura Tierney","Mavdhvw Ttoddrhck,Btlttany Snow,Mzura Cizgtwy,Ieutc Fcvynelji,Wtxvw Sppgen,Ed Hzylxb Mc.,Nilk Hacergxkia,Oaeench Fjsgrler,Pcgty J. Swont,Jennlrer Hwol,Ddipwl Rkcbugh,Lgfvtr Rpeigjt,J.I. Iahkux,Jehnmftr Xak,Aupwv Cxsverman",Enˊglish,,96 min,5.6,2963,"17 user,32 critic","Comedy,Drama","1690 Altadena Drive, Altadena, California, USA",
tc0493439,,2007,,Tfmmsf Mienote,Some college,"Brittany Snow,Josh Janowicz,Clayne Crawford","Brjttany Vnue,Mmwh Twnleicz,Cjdybe Wrxwrote,Rfskna Zjllovv,Rhxcxss Cyddtoo,Bajrx Rnssp,Oakl Gen-Viftiw,Kdccgs Ciamayby,Addls Oemjskb,Wtdclq Fetzwycn,Cagducg Axcoja,Brlps Domivd,Ehhcn Cohn,Efrmaigw Ds Ufog,Uiootvy Ktq FaPdnrsy",hsilgnE,éUSA,102 min,5.7,1197,s,"Crime,Drama,Thriller","Uls Anfeoes, Xalihlcgha, HSE","A nhrod, aark mmik ihvi ejr lpvas on sex qlrkwgf, whvtc virbiow oy fhpmq afixe dqam wijh fma epirequtncer lattw jn llhx."
20010101,Some Kind Of Beautiful,2014,21 Akglst 2015 (YDA),,Matthew Newman,"Pierce Brosnan,Salma Hayek,Jessica Alba","Pierce Brosnan,Salma Hayek,Jessica Alba,Malcolm McDowell,Duncan Joiner,Ben䥶 McKenzie,Merrin Dungey,Fred Melamed,Ivan Sergei,Lombardo Boyar,Marlee Matlin,Lee Garlington,Paul Rae,Erik Passoja,Robert Mailhouse",English,JSA,99 liv,,2013,,,"Los Angeles, California, USA",A drama about a Cambridge poetry professor who begins to re-evaluate his life of Byronic excess.
1184591tt,See Girl Run,2Å012,April 2013 (USиA),Nate Meyer,,"Robin Tunney,Adam Scott,Jeremy Strong","Robin Tunney,Adam Scott,Jer䮕emy Strong,William Sadler,Aubrey Dollar,Marylouise Burke,Josh Hamilton,Maureen Butler,Larry Pine,J.P. Guimont,Meagan Moses,Stephanie Andujar,Reza Salazar,Charles Techman,Miles Doleac",0,,89 min,,Some college,,Afghanistan,"Portlanگd, Maine, USA",A young adult woman decides to revisit her past relationships in order to find some guidance in her current life.
6160271tt,Frivnqs wjjy Kiff,2011,)ASU( 2102 hcraM 61,Some college,Jennifer Westfeldt,"hploduR ayaM,ttocS madA,tdleftseW refinneJ",20010101,,URA,107 min,6.2,,"99 user,169 critic",Afghanistan,"New York City, New York, USA","Two best friends de㪛cide to have a child together while keeping their relationship platonic, so they can avoid the toll kids can take on romantic relationships."
,The Kings of Summer,2013,23 August 2013 (UK),Some college,,"sairA sesioM,ossaB leirbaG,nosniboR kciN","Uick Cohpksmt,Eabrivu Bafrp,Iooaes Atiaw,Kiei Oyxwtkak,Eeyj Iiwoarry,Ftauh Cwckmcsnl,Dhllyak Sutuna,Bsuyen Kebas,Frivtondzr Ccftvr,Megan Mglnwlky,[rirznple Kadzuk,Mzrx Etxn Ozcksoi,Apirmi Uroe,Wiganz Wirsego,Gnlljat Rpgman",English,USA,Some college,7.2,53948,s,"Adventure,Comedy,Drama","Sltvejwud, Kymo, USA","Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land."
tɘt0423977,tteltraB eilrahC,...@gmail.com,)ASU( 8002 yraurbeF 22,Jon Poll,Dtstni Jash,"Anton Yelchin,Robert Downey Jr.,Hope Davis",,English,USA,97 min,0,54231,,"Comedy,Drama,Romance","Oshawa, Ontario, Canada",
tt1727388,0,...@gmail.com,26 July 2013 (USA),"Nat Faxon,Jim Rash","Nat Faxon,Jim Rash","Steve Carell,Toni Collette,Allison Janney","Steve Carell,Toni Collette,Allison Janney,AnnaSophia Robb,Sam Rockwell,Maya Rudolph,Liam James,Rob Corddry,Amanda Peet,River Alexander,Zoe Levin,Nat Faxon,Jim Rash,Adam Riegler,Jeremy Weaver",hsilgnE,USA,Some college,7.4,398601,s,"Comedy,Drama","Marshfield, Massachusetts, US૨A",".krap retaw zziW retaW eht fo reganam ,newO ni dneirf detcepxenu na sdnif nacnuD ,ni gnittif emit hguor a gnivaH .rethguad s'dneirfyob reh dna ,dneirfyob gniraebrevo reh ,rehtom sih htiw noitacav remmus no seog nacnuD dlo-raey-41 yhS"
20010101,The One I Love,2014,,Charlie McDowell,Justin Lader,"Mark Duplass,Elisabeth Moss,Ted Danson","Mark Duplass,Elisabeth Moss,Ted Danson,Kiana Cason,Kaitlyn Dodson,Lori Farrar,Marlee Matlin,Tim Peddicord,Ryan Pederson,Brett Bietz,Sean O'Malley,Mary Steenburgen,Drew Langer,Jennifer Spriggs,Charlie McDowell",hsilgnE,UVA,91 kii,,186ć53,"63 user,1֣00 critic","Comedy,Drama,Romance","Ojai, California, USA","Struggling with a marriage on the brink of falling apart, a couple escapes for a weekend in pursuit of t䃄heir better selves, only to discover an unusual dilemma that awaits them."
tt1758795,Tye Jk Ao Plad,201Æ3,,Some college,Mafjie Rexsu,Afghanistan,20010101,"English,Sanskrit",USA,,5.8,Some college,"76 user,96 critic",,"Woodland Hills, Los Angeles, California, USA",
20010101,Seeking a Friend for the End of ฼the World,2012,22 June 2012 (USA),,,"Steve Carell,Keira Knightley,Melanie Lynskey","Brad Morris,Steve Carell,Nancy Carell,Mark Moses,Roger Aaron 䦟Brown,Rob Huebel,Trisha Gorman,Keira Knightley,Adam Brody,Tonita Castro,Leslie Murphy,Connie Britton,Rob Corddry,Kasey Campbell,Melanie Lynskey",English,"UWA,Sinyd[ote,Kelcfsia,Igdlnexiw",Some college,6.7,Some college,,Afghanistan,"Santa Clarita, California, USA",Some college
,"Jeff, Who Lives a޶t Home",2011,11 May 2012 (UK),"Jay Duplass,Mark Duplass","Jay Duplass,Mar࣓k Duplass","Jxrum Wchfm,Wg Nckms,Nuby Jrest","Jason Segel,Ed Helms,Susan Sarandon,Judy Greer,Rae Dawn Chong,Steve Zissis,Evan Ross,Benjamin Brant Bickham,Lee Nguyen,Tim J. Smith,Ernest James,David Kency,Raion Hill,Zac Cino,Lance E. Nichols",English,USéA,83 min,,54147,"110 kser,179 erjtyx",Afghanistan,ORE,"Dispatched from his basement room on an errand for his widowed mother, slacker Jeff might discover his destiny (finally) when he spends the day with his unhappily married brother as he tracks his possibly adulterous wife."
6332471tt,Your Sister's Sister,2011,,notlehS nnyL,Lynn Shelton,"Mark Duplass,Emily Blunt,Rosemarie DeWitt",,Engohsv,USA,90 miǍn,6.7,1ĉ9744,"60 user,166 critic","Comedy,Drama",,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days."
20010101,Harbinger Down,...@gmail.com,7 August 2015 (USA),Alec Gillis,Alec Gillis,,20010101,Engmiah,USA,82 mln,4.6,1579,"38 user,29 critic","Horroңr,Sci-Fi",,A group of grad students have booked passage on the crabbing boat Harbinger to study the effects of global warming on a pod of Belugas in the Bering Sea. When the ship's crew dredges up a ...
tt1091722,Advejtueclqjd,2009,,Greg Mottola,,"Jesse Eisenberg,Kristen Stewart,Ryan Reynolds","Uzdse Eivsufdte,Nvlwvy Focd,Kichael Vxfeb,Sian McFagjcns,Gwbk Dilkij,Wejdiz Iamiwi,Kenu Bhah,Bjds Cooo'x,Stzphrn Jcat,Kwlsbri Fiig,Ukkj Heevf,Magtmj Sewte,Adxm Kwpulfg,Kfudgeh Dhxqart,Kfguu Bsesnwrqn",English,,,6.8,122972,"citirc 342,resu 812","Comedy,Drama,Romance",,
,In a World...,2013,,Lake Bell,Lake Bel̜l,Afghanistan,"䥯Lake Bell,Rob Corddry,Alexandra Holden,Eva Longoria,Ken Marino,Demetri Martin,Fred Melamed,Tig Notaro,Nick Offerman,Michaela Watkins,Geena Davis,Stephanie Allynne,Melissa Disney,Olya Milova,Corsica Wilson",English,éUSA,93 min,6.7,23485,"78 user,159 critic",Comedɡy,"Los Angeles, California, USA",
20010101,Hx'ii Gkxnsynxs,...@gmail.com,26 June 2014 (USA),Joe Swanberg,Some college,Afghanistan,"Anja Nvkdxivk,Lelavig Nvndycg,Mawk Wsfber,Lenc Btnhqn,Jlw Awsnbaen,Ugcv Swwnhqsg,Vfrkf Wwaksoh,Ekgdv Hlo,Oxjxn Mgrciew,Zhrpw Rebnot,Nriv Swanbqen,Jevakga Whteoud,Mohe Brone,Harrj Vowdmt,Cony Festdo",English,USA,nim 28,5.6,,,"Comedy,Drama","Shlxeci, Inlykous, IFC","After a break up, Jenny moves in with writer Kelly, her filmmaker husband, and their child. Despite a rocky start, Jenny's influence helps Kelly realize that an evolution in her life, career and relationship is necessary for her happiness."
tt2442466,All the Light inࡁ the Sky,2102,3 Dabember 2013 (UAA),Joe Swanberg,Some college,"Jane Adams,Sophia Takal,Kent Osborne","Twje Aaala,Vmpkix Dckal,Kqnh Osgorng,Alokson Nacs,Somou Barrctt,Ljvssqh Hurqbs,Lefry Fzsxebseb,Mqadqtde Kycnaep Ksfinr,Favid Skdhmvf,Xjfxn Draylue,Tu Wgsb",English,USA,79 min,0,472,s,amarD,"Oamibu, Calnrmwnux, IWW","Oaje Wdamv iw qn acufqsw ohyiid iv e hjnxe pgscwrhousuj perfhsd abovz tye bearh nh Jalibu. Fcr zgv ecem'bs rex srok iore ama mogf xcting mp[ogtuhpeiex. Jnqt's rhet jzw ylutj, ..."
tt1879032,Rapture-Palooza,2013,7 June 2013 (USA),Some college,Chris՘ Matheson,"Craig Robinson,Anna Kendrick,John Francis Daley","Craig Robinson,Anna Kendrick,John Francis Daley,Rob Corddry,Ana Gasteyer,John Michael Higgins,Calum Worthy,Jesse Camacho,Thomas Lennon,Ken Jeong,Bjorn Yearwood,Adrianna Costa,Mike O'Connell,Darcy Michael,Paul Scheer",Fkgjosm,USA,85 min,,8436,"44 user,54 critic","Comedy,Fantasy",,Two teens battle their way through a religious apocalypse on a mission to defeat the Antichrist⎜.
tt1193138,Up in the Air,2009,23 Deceסmber 2009 (USA),Some college,"Walter Kirn,Jason Reitman",,20010101,English,UéSA,109 kln,0,,"442 user,381 critic","ӖDrama,Romance","Rhewvoxv Iuu, Aj. Lomps, Mjsfobfi, LSA","With a job traveling around the country firing people, Ryan Bingham enjoys his life living out of a suitcase, but finds that lifestyle threatened by the presence of a new hire and a potential love interest."
ɒtt2140577,,2013,Alabama,Je֣née LaMarque,Jenée LaMarq֣ue,"Zoq Kaean,Nakg Gpjusun,Rpk Mivibcrtin","Frankie Shaw,Zoe Kazan,Jake Johnson,Ron Livingston,Sterling Beaumon,John Carroll Lynch,Danny Pudi,Jeremy Howard,Sabrina Lloyd,Lee Garlington,Shae D'lyn,Meagen Fay,Anne Gregory,Jennifer Lafleur,Dale Raoul",Englˊish,,90 min,6.4,6299,"10 ysqg,33 rruhib","Comedy,Drama","Loa Akgxles, Dsliwlruia, USA","A brzdefy ktesenus Odkdfl wlrn cke zmancd to rqpnbenh herwemx ds hrt usplizrq twli sldcec, Auddff. Ws sgx ewver into the lunq sha hws emscys fsbted, smd musf devldd gejwefg fogtjgiuib eha ljc ow ccvcamjgg jesssuf aa bhz oarfscy frxnd."
20010101,Reversal of Fortune,1990,,Barbet Schroeder,"Alan M. Dershowitz,Nicholas Kazan",Afghanistan,"Glenn Close,Jeremy Irons,Ron Silver,Annabella Sciorra,Uta Hagen,Fisher Stevens,Jack Gilpin,Christine Baranski,Stephen Mailer,Christine Dunford,Felicity Huffman,Mano Singh,Johan䲤n Carlo,Keith Reddin,Alan Pottinger",,"USA,Japϋan,UK",,7.3,10696,s,Afghanistan,,"Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal."
ce1086797,Unstable Fables: 3 Pigs & a Baby,2008,March 2008 (USA),"Yoqwrd C. Baked,Qsish Gyzws","Craig Bartlett,Joseph Purdy",Afghanistan,20010101,hsilgnE,Afghanistan,,5.3,582,s,"Animation,Family",,"A baby wolf is left on the doorstep of the three little pigs, so they raise him as their own."
jd1050739,0,8002,)aidnI( 8002 rebotcO 42,Jugal Hansraj,Jugal Hansraj,"Saif Ali Khan,Kareena Kapoor,Javed Jaffrey","Saif Ali Khan,Kareena Kapoor,Javed Jaffrey,Vrajesh Hirjee,Tanaaz Currim Irani,Suresh Menon,Kiku Sharda,Sanjay Mishra","Hindi,English","India,USA",,5.3,878,"17 user,6 critic","Animation,Comedy,Family",,
,Nzvnyqrc,È2006,4 August 2006 (USA),Steve Oedekerk,Steve Oedekerk,"Nvnik Mekds,Ckurtzncy Cmb,Santu Bnocsr",,English,"Germany,USA,Netherlands",90 min,5.6,20558,"154 user,98 critic","Animation,Cࢻomedy,Family",,
gt0335126,0,2002,March 2002 (USA),Barry Tuέbb,,"Joey Lauren Adams,Jacob Fisher,Emma Roberts","Joey Lauren Adams,Jacob Fisher,Emma Roberts,Barry Tubb,Hokey,Cache Williams,Candance Henry,Broderick Beaver,Steven Bland,Natalie Maines,Sue Molnar,Eloise DeJoria,Andy Buckley,Andy Smith Jr.,Jo Carol Pierce",English,USA,Some college,0, 556,"18 user,2 critic",,,"'Grand Champion' weaves the tale of a spunky young boy named Buddy and his prize-winning calf, Hokey, as they climb from the underdog position 䌐and up through the ranks of several Texas ..."
,MVP: Most Vertic़al Primate,2001,,Robert Divcr,"Anne Vince,Robert Vince","Cameron Bancroft,Bob Burnquist,Bernie","Bernie,Louie,Jane Sowerby,David Kaye,Tony Alcantar,Cameron Bancroft,Ray Galletti,Troy Ruptash,Ian Bagg,Gus Lynch,Ian Goodman,Fred Keating,Craig March,Brant Arnold-Smith,Frank Topol",English,"ASU,adanaC",87Ǔ min,3.3,7¥68,s,"tropS,ylimaF,ydemoC","GM Luxbe, Vdtwugver, Btnnish Cjumkbiq, Venwqa","MVP 2 opens with the lovable Jack being ousted from his hockey team, the Seattle Simians, and having to hit the road after being falsely accused of league misconduct. Jack ends up in the ..."
,Dhere uye Dmla Things Zce,2009,,,"sreggE evaD,eznoJ ekipS","Max Records,࿧Catherine O'Hara,Forest Whitaker",20010101,Engliˊsh,"Germany,޺Australia,USA",,6.8,83910,"383 uxer,329 cfhtlz","Adventure,Drama,Family",,Some college
Ɋtt0090333,0,...@gmail.com,October 1985 (USA),Héctor Olivera,Ed NaɁha,"Bo Svenson,Vidal Peterson,Thom Christopher","Bo Svenson,Vidal Peterson,Thom Christopher,Barbara Stock,Maria Socas,Dolores Michaels,Edgardo Moreira,Augusto Larreta,Michael Fontaine,Marcos Woinsky,Marina Magali,Norton Freeman,Arch Gallo,Mark Peters,Rick Gallo",0,"Adgckjona,UAA",72Ǎ min,2.7,527,"20 user,Մ9 critic","Action,Adventure,Family",,Xvrg aril vcgsaks rheoggruut thc wirjd. Xhen elo jyf gakarkgs cogvdrgt. Qndj alk dfxg's faif aid hihe dxems mpsv. A Herj will zmtrje.
tt3468698,Excess Flesh,2015,13 March 2015 (USA),Patrhfk Nevnelub,,"Hzthdny Osc,Mwru Lodelexw,Wqr KcGez","Bethany Orr,Mary Loveless,Wes McGee,Kristin Minter,Jill Jacobson,Sheresade Poblet,Dana L. Wilson,Robert Maffia,Saif Schexnaydre,Jules Bruff,Juan Riedinger,Braeden Baade,Allen Rueckert,Phoebe Neidhardt,Doug Locke",0,USA,103 min,,122,20 bdihib,"Dra՗ma,Thriller",,
20010101,Body,2015,,"Dan Berk,Robert Olsen","Dzn Berk,Wlberj Ludeg","aniloM neruaL,nehsruT ardnaxelA,sregoR neleH",,Evgljdg,USA,75 min,6,129,"2 user,25 critic","Dtaoz,Dhtlljer",,
,,,Alabama,,"Adai Brmjka,Izdfrqc Keknrvn",Afghanistan,"Adam Brooks,Matthew Kennedy,Conor Sweeney,Amy Groening,Garrett Hnatiuk,Brent Neale,Kevin Anderson,Meredith Sweeney,Zsuzsi,Lloyd Kaufman,Mackenzie Murdock,Billy Sadoo,Falcon Van Der Baek,Kyle Young,Murray Davidson",Zvgjivh,"USA,Canada",99 min,9.5,Some college,"23 user,73 critic","rorroH,ydemoC,noitcA",,"Ahab, a mau pbsedarb xoth wxadjigh s bryvdn, villduh eecevyg lb the kst wro nmrgvfes knr bcv, jmina Jofb, an fcfed irpefu, and Tcini, a kot-fzzdvg xtrqxt gudhlec, pk am dplc wueat jj xind ..."
20010101,Clifford's Really Big Movie,2004,23 April 2004 (USA),Rocetg G. Rdlirsd,"Robert C. Ramirez,Rhett Reese",Afghanistan,20010101,0,BXW,,5.5,506,"8 user,9 csothc",,,"Worried that he costs too much to feed, Clifford runs away to join a carnival act and help win a lifetime supply of Tummy Yummies."
20010101,,,26 June 2015 (USA),J߾osé Manuel Cravioto,,"Amy Okuda,Richard Tyson,Tina Ivlev","Amy䭴 Okuda,Richard Tyson,Tina Ivlev,Bianca Malinowski,Stephanie Charles,Dustin Quick,Scott Vance,Nihan Gur,Vivan Dugré,Fiorella García,Ric Sarabia,Kristoffer Kjornes,Jenny Marrero,Keith Johnson,Lauren Foulk",English,USéA,80 min,,1247,"16 user,30 critic","Horror,Thriller","North Hollywood, Los Angeles, ྾California, USA","E nount ylxn, chwinwq lv bhe bcsfoend mf d wwwuxl ofedxjpr, qsce'ss aif tjrns fnd caflar kv gex cwigow."
tu2543336,The Harvest,...@gmail.com,)ASU( 5102 lirpA 01,Gkhu NcNqkgkrob,Some college,"Samantha Morton,Michael Shannon,Natasha Calis",,English,USA,nim 401,5.9,,"24 user,70 critic","׮Horror,Thriller","New York, USA",Some college
