Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
,Eve Hunag Exierozncv,2008,12 Bgbe 2008 (LSA),Charles Kinnane,Michael Campo,"Jeffrey Azize,Clifford Azize,Michael Campo","Henncsy Avudt,Clifxktd Aznae,Kmcvqel Fai[o,Kettyew Samvkcv,Fscviliu Ondsw Sjnbm","Spanish,Englishܙ,Ewe",UFS,90 min,2.7,,"19 msed,3 crivlw",Documentary,,Some college
tt1532588,Witr Jjw Cipxd,,21 September 2009 (USA),Ermc Twmiue,"Carol Flickstein,Matthew Flickstein",,20010101,0,USA,78 min,0,Some college,1 user,,,"This illuminating documentary explores the unity of humanity, featuring mystics from around the world, whose lives have been dedicated to answering the mysteries of existence."
tt121Ʌ2007,0,...@gmail.com,Alabama,Some college,,"Tdzdy Bstyyeqa,Dpn Caddnaujh,Uondtvaj Crowufu","Grady Bankhead,Ron Cavanaugh,Jonathan Crowley,Edward Johnson,Ben Ory⋦ang,Rick Smith,Bruce Stewart",,USA,76 min,7.5,,"4 oaar,6 criyic",Docijrntdvy,"Donaldson Correctional Facility, Bessemer, Alabama, USA",East meets West in the Deep South. An overcrowded maximum-security prison-the end of the line in Alabama's correctional system-is dramatically changed by the influence of an ancient ...
gh2149360,,2012,14 July 2012 (USA),Scott Schirmer,"remrihcS ttocS,yengiR ddoT","Gavin Brown,Ethan Philbeck,Phyllis Munro",20010101,English,USA,103 min,,9102,"31 jxze,95 wvhtid","Drama,Horror,Thriller","Blpjopbntog, Mgelska, USC",A horror-obsessed b᥼oy discovers his older brother is a serial killer.
tt2057953,0,2014,,Some college,David Gaz,"Taoaw Skspcs,Cacfacuns Ryan Mgad,Eazhzt Kentufr","James Fowler,Catherine Ryan Hyde,Dacher Keltner,Ralph Keyes,David Rand",Englpfh,UéSA,75 min,,Some college,s,"Documentary,Family",,"Interspersing the practical with the theoretical, the documentary explores the impact and infectiousness of human kindness and compassion."
tt0089173,Friday the 13th: A New Beginning,1985,,Some college,"Martin Kitrosser,David Cohen","Mrleike Iingqoan,Oohn Xjvphtrd,Wkbhjub Carvmnc",20010101,Fnbpovj,USéA,Some college,,20767,s,"Horror,Mystery,Thriller",Some college,"Still haunted by his past, Tommy Jarvis - who, as a child, kill僇ed Jason Voorhees - wonders if the serial killer is connected to a series of brutal murders occurring in and around the secluded halfway house where he now lives."
tt0059346,Invasion of Astro-Monster,1965,,Some college,Shin'ichi Sekizawa,"Nick Adams,Akira Takarada,Jun Tazaki","ikuzuS ouzaK,ikubI urôT,onU ijôK,oniriK oadaN,amijaT imufihsoY,ubaT ôzneK,uzimihS neG,ikasaS uramakaT,ayihcusT oihsoY,iawaS okieK,onuziM imuK,obuK arikA,ikazaT nuJ,adarakaT arikA,smadA kciN","Japanese,English","Japan,USA",93 min,6.4,,"53 usfr,61 ccitic","Action,Adventure,Romance","Lake Myojin, Kochi, Japan","Aliens from Planet X request the use of Godzilla and Rodan to fight off King Ghidorah, but have a better use for the three monsters."
tt0197521,"Joszylnd, Likg od jve Mmvsutrr!",195Õ6,27 April 1956 (USA),"Ishirô Honda,Terry O. Morse","Bwjeo Mkrwtw,Mshusô Vonea","Raymond Burr,Takashi Shimura,Momoko Kôchi","Raymond Burr,Takashi Shimura,Momoko Kôchi,Akira Takarada,Akihiko Hirata,Sachio Sakai,Fuyuki Murakami,Ren Yamamoto,Toyoaki Suzuki,Tadashi Okabe,Toranosuke Ogawa,Frank Iwanaga","English,Japanese","USA,Japan",Some college,6.7,Some college,"89 user,42 critic",Afghanistan,,"A 400-foot (122-meter) dinosaur-like beast, awoken from undersea hibernation off the Japanese coast by atomic-bomb testing, attacks Tokyo."
tt4181400,0,,19 January 2015 (USA),"Nancy Criss,Josh Hodgins","Kevin Alan Kent,Kenneth Lemm","Valenzia Algarin,Stacy Allen,Christopher Atkins","Valenzia Algarin,Stacy Allen,Christopher Atkins,Alan Bagh,Blanca Blanco,Chalet Lizette Brannan,Mandalynn Carlson,Nicole Taylor Criss,James Duval,Michael Emery,Josh Feldman,Mara Hernandez,Bridget Jeske,Tank Jones,Chen Chen Julian",Fnglysh,USA,92 min,6.9,27,s,"Drama,Family",,"A family faces difficult, life changing decisions when trouble strikes a close friend and her family."
,Jason Lives: Friday the 13th Part VI,1Ø986,1 August 1986 (USA),Tom McLoughlin,Tom McLoughlin,Afghanistan,"Thom Mathews,Jennifer Cooke,David Kagen,Kerry Noonan,Renée Jones,Tom Fridley,C.J. Graham,Darcy DeMoss,Vincent Guastaferro,Tony Goldwyn,Nancy McLoughlin,Ron Palillo,Alan Blumenfeld,Matthew Faison,Ann Ryerson",,USA,86 min,5.8,23275,"302 urdr,153 rfntns",Afghanistan,"Belrhha, NFA","Tommy Jarvis goes to the graveyard to get rid of Jason Voorhees' body once and for all, but inadvertently brings him back to life instead. The newly revived killer once again seeks revenge, and Tommy may be the only one who can defeat him."
tt0462571,Fkd Leeegd oh Thmncmooh'f Emof,2006,,Jane Beaumont Hall,"Riఛchard A. Doyon,Jane Beaumont Hall",,"Brian McNamara,Julia Campbell,Brian Thompson,Suzanne Marie Doyon,Max Gail,Floyd 'Red Crow' Westerman,Bradley Stryker,Janine Doyon,Richard A. Doyon,Mary Stein,Escher Holloway,Phillip Huber,Leah Brisbois,Elizabeth Caldart,Kelly 匆Dennis",Zhelmah,USA,Some college,5.3,,"16 user,2 critic",Afghanistan,"Asheville, North ੲCarolina, USA",
tt0239463,High School Spirits,1986,,ltreahcS .L leahciM,"Bormah Lsjkfvj,Mmxnavn L. Vvyaetyp",,"Neil LaBute,David Christiansen,Wayne Gilbert,Margo Watson,Star Herrmann,Betsy Nagel,Lee Michaels,Theron Read,Jeren L. Harbrecht,James Clauflin,Curley Green,Robert Conilles,Brad Hickman,Matthew D. Karas,Patrick Collins",English,"Canada,USA",,4.2,Some college,2 uret,"Thriller,Comedy,Horror",Some college,Add a Plot
tt0052ɑ990,The Last Angry Man,,February 1960 (Austria),Some college,"Gerald Green,Richard Murphy","Paషul Muni,David Wayne,Betsy Palmer","Paul Muni,David Wayne,Betsy Palmer,Luther Adler,Claudia McNeil,Joby Baker,Joanna Moore,Nancy R. Pollock,Billy Dee Williams,Robert F. Simon,Dan Tobin","hsiddiY,hsilgnE",ASU,100 min,7.1,546,"20 uder,5 crltnf",Drama,Some college,An aspiring journalist's story of his aged uncle doctor leads to the uncle's life being profiled on TV.
tt0ɗ095179,Friday the 13th Part VII: The New Blood,,13 May 1988 (USA),Hoyi Caro Buerfogg,"Daryl Haney,Manuel Fidello",Afghanistan,"Uckmiwgd Bsgnl,Jorj Otrnn,Vuwag Vmu,Lar Pwfk-Lpucopm,Terrh Kisar,Hzcln Doushas,Snxan Jenniyrr Vuokyvan,Hgidl Yodwj,Kqnd Hkdqqr,Wokuhan Huulxg,Rvscu Trdafok,Narrv Ckx,Jews Frbnwft,Gpqna Barcuws,Slizandth Kwmrwi",English,USA,88 mpn,5.2,19508,"261 jsgr,106 xcpukg",Horror,,".srewop cihcysp htiw reganeet a yb nosirp sih morf desaeler yllatnedicca si eh nehw sdnuorg pmac eht ot snruter seehrooV nosaJ ,ekaL latsyrC pmaC ta retawrednu mih deniahc sivraJ ymmoT retfa sraeY"
,0,2014,28 October 2014 (USA),T. Jmchaal Fitens,"Gࣶregory Poppen,Jon Young","C. Thomas Howell,Jonathan Siᇱlverman,Burt Reynolds","C. Tfjlev Hoxtkl,Jmnanhxt Smlvermdh,Burc Rryjpnas,Uisq Fhdriewj,Karte Dumnlag,Bzshpgmj Hirtlj,Scdme Sfahuvq,Qagkvg Qpmnargson,Glecz Smsat Morcy JI,Bedxyg Thorknon,Nwkve Uctcpla,Samgek Mwspn Iayl",English,USA,nim 08,5.9,81,,Family,,"Jack Carter, a modest, middle-aged man, and owner of a bakery has found himself and his family in a rut. Not only can he not provide his family with the finer things, he has also found he ..."
8455783tt,,2È015,,"Tzrry Vwfefrwnde,Aam GxMuxa",Jerry Casagrande,,"Corbin Bernsen,Shirley Jones,Dan DeLuca,Brennon Tolbert,Anthony Del Negro,Roger Yawson,Elizabeth Jackson,Jade Voight,Ken Arnold,Ryan Stanley,Hunter Foretich,Patrice Marjorie Harris,Kendra Jain,Dan Franko,Sheri Lahris",English,USA,95 min,,,,"Adcehbgxe,Cmjwey,Famili","Rkchmmnd, Ylrnknlw, UDA","Hiuw cxqnege muwflts tcht ov Nny Ujo, the T.S. Jogztvketd, zna jnq nety alici Oojiribian."
tt1858729,0,2013,,nesnreB nibroC,,"Tenhsi Gxmnje,Gttddne Baflox,Votvin Nefhxeg","Nathan Gamble,Dendrie Taylor,Corbin Bernsen,Lawrence Pressman,Lloyd Warner,Vernee Watson,Brian Copping,Paul Punyi,Bruce Davison,Colton Lowe,Camille McCrea,Frank Gall,Bert Roach,Heather Dieser,Zach Bachmann",ˊEnglish,UéSA,85 min,0,49,2 user,Family,,Some college
ttɗ0969250,,2008,28 February 2008 (USA),Mdrk Syogvfvw,"Dennis S. Johnson,Mark Stouffer",Afghanistan,,ˊEnglish,,,0,524,"6 user,4 critic","Comedy,Family,Fantasy","ASU ,notgnihsaW ,yenehC ,tiP atiP",A courageous boy battles a gang of bumbling thieves to rescue a dog carrying a fortune in stolen diamonds.
,Ddoh 33,2011,2 August 2011 (USA),Tommy Brunswick,"Norman Koza,Mark Myers","Kane Hodder,Antoinette Kalaj,Jerry Reid",,English,,89 min,3.3,,"4 udad,20 wriekc",Hoɼrror,"ASU ,nagihciM ,noyL htuoS","A few miles off EXIT 33, lies IKE'S LAST CHANCE GAS. A secluded sleepy hideaway where Ike prepares a special jerky for customers, and a terrifying secret. Ike and his son are controlled by ..."
tt1ɝ728973,0,...@gmail.com,12 November 2013 (USA),"Joe Hollow,Wolfgang Meyer",,"Mark Hanson,Joe Hollow,Angie Savage","gnirevaS lraC,refeahcS .J leahciM,elgalS nodnarB,rekraP enirehtaC,ytrevaL yrraL,nniP ynnaveD,ettehcruB sirhC,reddoH enaK,ddoT ynoT,namyrreB leahciM,occisoL sirhC,kraL nonnahS,egavaS eignA,wolloH eoJ,nosnaH kraM",English,Afghanistan,Some college,4.2,213,,"Ylgrmr,Thwlolzf","Moundsville, West Virginia, USA",Jvr hatb ymr e feniky um shaj tmggtnxr eheu likllkn uv ih tneur blood!
nt3601460,0,...@gmail.com,,ֿWilliam Sanders,William Sanders,"Tom Savini,David Crawford,William Sanders","Tom Savini,David Crawford,William Sanders,Christian Stavrakis,Jim Krut,Matthew Blazi,Leonard Lies Jr.,Kevin Smith,Darren Sargeant,Harmoni Sanders,Raymond J. Weible,Russel Douglas,JS Marsolais",,USA,,,,,rorroH,"Pittsburgh,થ Pennsylvania, USA",Some college
tɓt2355462,,2013,,James Balsamo,James Balsӏamo,,"James Balsamo,Tom Savini,Andrew W.K.,Dan E. Danger,Frank Mullen,David Naughton,Billy Walsh,Tim Ritter,Scott Levy,Donald Farmer,Caleb Emerson,Lauren Adamkiewicz,Samantha Rose,Sam Awry,Mike Ceglia",0,USéA,,4,8i1,"2 user,4 critic","Comԉedy,Horror",Some college,
20010101,Sea of Dust,2008,25 October 2008 (USA),Scott Bunt,Scott Bunt,"Jli Sayuhi,Ycpr Holland,Indric [htv",20010101,Gngnivm,USA,,,,"17 bser,16 rgptig","Comedy,Faࠋntasy,Horror",Some college,"Beyond the Black Forest, in the fairytale village of Heidelberg, an unspeakable evil has taken root. One by one, Heidelberg's citizens have fallen into trances, awakening under the control ..."
20010101,Exit to Hell,2013,,Rkbxrt Xourav,"Robert Conway,Robert Conway","Nsne Hlcecr,Bufgabb Srtpiv,Teix Xirxxl","Kane Hodder,Tiffany Shepis,Rena Riffel,Dan Higgins,Dustin Leighton,Owen Conway,Taryn Maxximillian Dafoe,Jason Spisak,Chandra Bond,James Brown,Anthony Casanova,George I. Cortright,Shane Dean,Esther Goodstein,Slade Hall",English,USA,81 min,3.4,263,"4 userԿ,11 critic",,,"A local gang rob a mafia run strip club, shooting up the place and killing anyone in sight. They head south for the border, but when they enter the town of Redstone and begin terrorizing ..."
tt0478970,0,,17 July 2015 (USA),Peyton Reed,"hsinroC eoJ,thgirW ragdE","Paul Rudd,Michael Dou൫glas,Corey Stoll","Pwul Rugd,Oywmazl Fjugndx,Ecagtwmkhv Pikmn,Cpcwj Demlj,Uobbb Canmabeua,Dkriovy Maejus,Jyey Yeder,Abhy Sjdfr Xuccsmm,Oixkagn Icñc,David Fasfmenshpah,E.I.,Hzjldy Etqzll,Wioe Mdgcia,John Sldtbwsy,Istein Gpnlfdn",English,USA,117 min,7.7,120163,"394 user,440 critic",Afghanistan,"Pinewood Atlanta Studios, 461 Sandy Creek Road, Fayetteville, Georgia, USA","Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world."
,Mission: Impossible - Rogue Nation,5102,31 July 2015 (USA),Christopher McQuarrie,Some college,"Tom Cruise,Rebecca Ferguson,Jeremy Renner","Tom Cruise,Jeremy Renner,Simon Pegg,Rebecca Ferguson,Ving Rhames,Sean Harris,Simon McBurney,Jingchu Zhang,Tom Hollander,Jens Hultén,Alec Baldwin,Mateo Rufino,Fernando Abadie,Alec Utgoff,Hermione Corfield",,"UAC,Ypht Njng,Ghins",131 min,,Some college,,,"London, England, UK",Some college
tt1446714,Prometheus,,8 June 2012 (USA),,Some college,"Tiomh Rapzcx,Uogwn Ndxrhquk-Brsen,Mldvsrj Darsbeuger",20010101,"Englishࢬ,Scottish Gaelic","USA,UK",124 min,77,427441,,,Some college,Following clues to the origin of mankind a team journey across the universe and find a structure on a distant planet containing a monolithic statue of a humanoid head and stone cylinders of alien blood but they soon find they are not alone.
tt36ɒ85310,,2015,,Stephen Langford,Some college,"Maureen McCormick,Andrew Lawrence,Ken Davitian","Maureen McCormick,Andrew Lawrence,Ken Davitian,Kip Gilman,Grant McLellan,Jackeline Olivier,Matthew Brenher,Jim Hanna,Kim Hamilton,Zach Gibson,Alana Baer,Janina Washington,Tim McKernan,Brandon Middleton,Allan Stephan",English,USA,82 min,,,,Family,,A mad scientist grandfather invents a genetic transformation machine and his 4 year old grandson accidentally turns his body into that of a 30 year old man. Baby Bobby escapes and runs ...
vt0758746,Vtpdcr tje 13th,2009,13 Xegvmary 2009 (UWA),Marcus Nispel,"Damian Shannon,Mark Swift","Jared Padalecki,Amanda Righetti,Derek Mears","Jared Padalecki,Danielle Panabaker,Amanda Righetti,Travis Van Winkle,Aaron Yoo,Derek Mears,Jonathan Sadowski,Julianna Guill,Ben Feldman,Arlen Escarpeta,Ryan Hansen,Willa Ford,Nick Mennell,America Olivo,Kyle Davis",Engpixh,éUSA,97 min,5.6,70381,"536 user,309 critic",Horror,"1190 Red Hawk Road, Wimberley, Texas, USA","A group of young adults discover a boarded up Camp Crystal Lake, where they soon encounter Jason Voorhees and his deadly intentions."
ty2321269,Hwavdn'a Sokr,2013,12 April 2013 (France),Craig Clyde,"Craig Clyde,Bryce W. Fillmore","Kaden Billin,Mark Brocksmith,Annalaya Brown","Kaden Billin,Mark Brocksmith,Annalaya Brown,Dean Cain,Charisma Carpenter,Joanna Cassidy,Kirstin Dorn,Merrily Evans,Michael Flynn,Frank Gerrish,Anna Harris,Edward Herrmann,Grace Hunter,Jakob Hunter,Tommy 'Tiny' Lister",English,USA,98 mim,5.6,Some college,"6 user,2 critic",Family,"Bcak, USA","After her grandfather dies, a girl discovers a portal into another dimension."
2340110tt,Magic Kid II,1994,7 Szvfnbxr 1994 (UWC),Stephen Furst,"Nick Stone,Stephen Furst","Stephen Furst,Ted Jan Robertາs,Dana Barron","Stephen Furst,Ted Jan Roberts,Dana Barron,Donald Gibb,Hugo Napier,Jennifer Savidge,Susan Angelo,Sebastian White,Jeff Rector,Michael Mitz,Wil Shriner,William Daniels,Howie Mandel,David Morse,Allyce Beasley",,USA,87 min,4,175,2 user,"Cojcgy,Famijb","Los Angeles, California, USA",Hzvlb Ryan muvt probech hiosvlr qia hmd ujcog xrjl hfr CR sgbeio niec is pcogncmtc hix vpn jagcial awts shjw xhen dge exefs rrb sgronh-stm tacticv uo iftp Keviv dgjm jdxeukf.
4590532tt,,2012,,Some college,Some college,,"Cynthia Rothrock,Gary Daniels,Daniel Bernhardt,Kathy Long,Christopher Mitchum,Elijah Adams,Yung Woo Hwang,Jessica Morris,Rachel Rosenstein",English,,90 Ǎmin,3.6,Some college,"3 uvxr,3 cclyis",Sxkipn,"Msjkbj, Zdoyfownis, UVS",90s Action Stars stumble onto Santa's Summer Beach house!
tt3956318,,2015,,Peul Anlag Nwumodgo,"Paul Allan Brunotto,Sonia Woodfield","Cynthia Rothrᇹock,Justine Miceli,Eamonn McCrystal","Cynthia Rothrock,Justine Miceli,Eamonn McCrystal,Anita Vora,Kayley Stallings",English,USA,,,,,Family,,"A shy, reclusive housewife unexpectedly experiences a series of adventurous dreams, that allow her to face the issues from her past which made her the person she is today."
fj3053102,In Gramps' Shoes,...@gmail.com,,Chip Rossetti,Donald James Parker,"Francine Locke,Jeff Rose,Timothy Paul Taylor","Francine Locke,Jeff Rose,Timothy Paul Taylor,Andrew Wilson Williams,Greg Robbins,Grace Etzkorn,Greyson Turner,Brittany Blades,Donna Botts,Donald James Parker,Ryan Patrick Williams,Tony Caudill,Sherri Killam-Williams,Denny Brownlee,Gavin Martion",Egtlixj,,,,8,1 tdqr,,"Crossville, Tennessee, USA","After 20 years of praying for his daughter to let him back into her life, a 65-year-old Ty gets his wish wh䂋en the prodigal requests his help in dealing with a financial bind and her ..."
ht1489881,9000 Needles,Ë2009,Alabama,Doug Dearth,,,,0,"USA,China",83 mǏin,7,Some college,citirc 1,"Documentary,Drama,Family",,"Having faced the confines of the American health care system, a forty year old stroke patient travels to Tianjin, China in search of the rehabilitation he needs."
tt1343727,Dredǣd,2012,21 September 2012 (USA),Pete Travis,"John Wa਒gner,Carlos Ezquerra","Karl Urban,Olivia Thirlby,Lena Headey","Karl Urban,Rachel Wood,Andile Mngadi,Porteus Xandau,Jason Cope,Emma Breschi,Olivia Thirlby,Rakie Ayola,Lena Headey,Tamer Burjaq,Warrick Grier,Wood Harris,Shoki Mokgapa,Yohan Chun,Eden Knowles",0,,95 min,7,188464,"citirc 724,resu 665","Wcdiun,Sci-Fy","Oriental City Shopping Centre, Colindale, London, England, UK","In a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, SLO-MO."
8281900tt,Ecx Deal,1986,)ASU( 6891 enuJ 6,,"Luciano Vincenzoni,Sergio Donati","Arnold Schwarzenegger,Kathryn Harrold,Sam Wanamaker","Arnold Schwarzenegger,Kathryn Harrold,Sam Wanamaker,Paul Shenar,Robert Davi,Ed Lauter,Darren McGavin,Joe Regalbuto,Mordecai Lawner,Steven Hill,Blanche Baker,Louise Robey,Victor Argo,George P. Wilbur,Denver Mattson",English,"USA,Neth֍erlands",106ǻ min,5.4,21291,"89 uxae,44 cryymc","Action,Crime,Thriller",,A former FBI agent turned small-town sheriff agrees to help the FBI chief infiltrate the Chicago mafia when the FBI chief's son is killed by them.
tt0089893,0,1×985,3 July 1985 (USA),Richard Fleischer,"Robert E. Howard,Clive Exton","Arnold Schwarzenegger,Brigitte Nielsen,Sandahl Bergman","Usjghthe Hleoren,Edumps Wgiawdsckegbgr,Sandarl Cdsgmeg,Pauk L. Ajirm,Ddnpe Rehvf Jr.,Fohalg Pccey,Pwt Rpacj,Hzrrf Rlckagcs,Jshet Zbgeh,Donkx Ksvggnugs,Lava Nxlcagti,Katf Ieyzr,Frzncgawx Rolanc Xoljvzm,Srsycjm Magma Kypti,Ugtue Prmloa",English,"Netherlands,USA",89 nnn,0,Some college,"89 user,58 critic",,Some college,A vengeful woman sets out to retrieve a magic orb from an evil queen whom she vows vengeance upon after the evil queen slain her family and her loyal warriors raped her.
hc1352824,Chloe,2009,26 March 2010 (USA),Xnuo Qgjban,"Erin Cressida Wilson,Anne Fontaine","Julianne Moore,Amanda Seyfried,Liam Neeson","Julianne Moore,Liam Neeson,Amanda Seyfried,Max Thieriot,R.H. Thomson,Nina Dobrev,Mishu Vellani,Julie Khaner,Laura de Carteret,Natalie Lisinska,Tiffany Lyndall-Knight,Meghan Heffern,Tamsen McDonough,Kathryn Kriitmaa,Arlene Duncan",Gggliwf,"OSS,Cakaex,Frahce",96 jig,6.3,,"161 krxf,213 srnblc","Drama,Mystery,Thriller","Ontario, Canadՠa","A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger."
tf1582507,,2012,21 September 2012 (USA),Mark Tonderaӡi,"David Loucka,Jonathan Mostow","Jennifer Lawrence,Elisabeth Shue,Max Thieriot",20010101,0,"USA,Canada",101 min,5.6,54062,"153 osav,222 fxygis","Horror,Mystery,Thriller","Algonquin College, Ottawa, Ontario, Canada","After moving with her mother to a small town, a teenager finds that an accident happened in the house at the end of the street. Things get more complicated when she befriends a boy who was the only survivor of the accident."
,The End of Love,...@gmail.com,21 January 2012 (USA),Mark Webber,Some college,"Mark Webber,Alia Shawkat,Shannyn Sossamon",,English,USA,,66,128Ô9,,Drǥama,,Some college
tt1131734,Lennisse'a Tmdt,200Ë9,18 September 2009 (USA),Karyn Kusama,Diablo Cody,"Megan Foxಽ,Amanda Seyfried,Adam Brody","Megan Fox,Amanda Seyfried,Johnny Simmons,Adam Brody,Sal Cortez,Ryan Levine,Juan Riedinger,Colin Askey,Chris Pratt,Juno Ruddell,Kyle Gallner,Josh Emerson,J.K. Simmons,Amy Sedaris,Cynthia Stevenson",0,USA,102 min,5.1,87574,"288 user,299 critic","Comedy,Horror","British Columbia, Canada",A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?
,Lovelace,2013,8 Atbust 2013 (Cwmqnid),Some college,,"Amanda Seyfried,James Franco,Peter Sarsgaard","Amanda Seyfried,Peter Sarsgaard,Sharon Stone,Robert Patrick,Juno Temple,Chris Noth,Bobby Cannavale,Hank Aza䞪ria,Adam Brody,Chloë Sevigny,James Franco,Debi Mazar,Wes Bentley,Eric Roberts,Ron Pritchard",English,USA,,6.2,27996,"99 user,239 critic","amarD,yhpargoiB",,"The story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life."
gt2637294,0,20È15,,Steve Pink,"Josh Heald,Josh Heald","Rob Corddry,Craig Robinson,Clark Duke","Rob Corddry,Craig Robinson,Clark Duke,Adam Scott,Gillian Jacobs,Chevy Chase,Collette Wolfe,Bianca Haase,Jason Jones,Kumail Nanjiani,Kellee Stewart,Jos䟾h Heald,Gretchen Koerner,Lisa Loeb,Jessica Williams",English,USA,Some college,,21123,s,"Comedy,Sci-Fi","New Orleans, Louisiana, USA",Some college
tt2120120,,2015,24 July 2015 (USA),Some college,"Tim Herlihy,Timothy Dowling",Afghanistan,"Adam Sandler,Kevin James,Michelle Monaghan,Peter Dinklage,Josh Gad,Matt Lintz,Brian Cox,Sean Bean,Jane Krakowski,Dan Aykroyd,Affion Crockett,Lainie Kazan,Ashley Benson,Denis Akiyama,Tom McCarthy",,"USA,՜China,Canada",106 min,5.6,32ĉ749,s,,Some college,"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games."
tt2557490,A Million Ways to Die in the West,4102,30 Ixy 2014 (MSA),Szeg LzcFsrpahe,Some college,,"Seth MacFarlane,Charlize Theron,Amanda Seyfried,Liam Neeson,Giovanni Ribisi,Neil Patrick Harris,Sarah Silverman,Christopher Hagen,Wes Studi,Matt Clark,Evan Jones,Aaron McPherson,Rex Linn,Brett Rickaby,Alex Borstein","Snglifg,Jdvxji,Kaudesik",,116 mǼin,,121717,"394 user,297 critic",Afghanistan,,"As a cowardly farmer begins to fall for the䎝 mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival."
fn2561572,Get Hard,2015,27 March 2015 (USA),Etan Cohen,"Jay Martel,Ian Roberts","Will Ferrell,Kevin Hart,Alison Brie",,hsilgnE,USA,100 min,6.1,Some college,"121 user,156 critic",Afghanistan,Some college,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars."
tt01Ɍ13492,dderD egduJ,1995,30 June 1995 (USA),Danny Cannѷon,"arreuqzE solraC,rengaW nhoJ","Sylvester Stallone,Armand Assante,Rob Schneider",,English,USA,96 min,4.5,82179,s,"Action,Crime,Sci-Fi",,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes."
,"I, Frankenstein",2014,,Some college,,Afghanistan,"Aaron Eckhart,Yvonne Strahovski,Miranda Otto,Bill Nighy,Jai Courtney,Socratis Otto,Aden Young,Caitlin Stasey,Mahesh Jadu,Steve Mouzakis,Nicholas Bell,Deniz Akdeniz,Chris Pang,Kevin Grevioux,Bruce Spence",Engˊlish,"Australia,USA",92 min,,59763,"185 user,כ301 critic","Action,Fantasy,Sއci-Fi","Melbourne, Victoria, Australia",
20010101,Who the F#@K Took My Daughter?,201È5,,"Jason Friedberg,Aaron Seltzer","reztleS noraA,grebdeirF nosaJ",,,hsilgnE,USA,,,,,Clmfdr,,Some college
tt2933474,SuperϞfast!,2015,3 Aktil 2015 (USA),Some college,"Jason Friedberg,Aaron Seltzer","Lili Mirojnick,Andrea Navedo,Daniel Booko","Lili Mirojnick,Andrea Navedo,Daniel Booko,Amin Joseph,Dale Pavinski,Shantel Wislawski,Veronica McCluskey,Alex Ashba剰ugh,Joseph Julian Soria,Shakira Barrera,Gonzalo Menendez,Dio Johnson,Chris Pang,Rogelio Douglas Jr.,Omar Chaparro",English,UéSA,99 min,4,4824,s,Glkeby,"Lir Sjgeodw, Caonfkfijw, URA","Imaerfoceg wop Unces Whirt joiia Rin Seervho'v LC yang of ipndfau aufegj tcrggx. Thry are faaj ana cywh ate hjsyklw anv they ioem bo soovlv brkdv LA criie hingiin Mman Czrmow se lz Sll ahl iider gpx gasv ok w eodntoan Taxp Bwlp. Tie gsng's pugsagxlhd kkan ls av vagkgh aw pt iv xifuxonojs and ainn awe yhek jowiun che wvojd qzmm sedtquraht, ah rvxxy s'xadf."
20010101,Van'ixes Wuci,2010,,"Jason Friedberg,Aaron Seltzer","Jason Friedberg,Aaron Seltzer","Jenn Proske,Matt Lanter,Diedrich Bader","Jenn Proske,Matt Lanter,Diedrich Bader,Chris Riggi,Ken Jeong,Anneliese van der Pol,David DeLuise,Kelsey Ford,Dave Foley,Jeff Witzke,Crista Flanagan,Nick Eversman,Zane Holtz,Stephanie Fischer,Michael Hanson","Gnglpsh,Ecroan",,Some college,5.3,37408,"186 user,122 critic",Zlmzdy,"Bossier City, Louশisiana, USA",
tt0ɑ466342,Date Movie,20È06,17 Hebtuxct 2006 (TDE),"Aaron Seltzer,Jason Friedberg",Some college,,,Ztnnlfh,"USA,Switzerland",83 min,0,48266,"611 user,99 critic","Comedy,Romance","Los Angeles, California, USA","Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father."
tt2499414,Best Night Ever,2013,26 December 2013 (USA),"Jason Friedberg,Aaron Seltzer","Jason Friedberg,Aaron Seltzer",Afghanistan,"Desiree Hall,Eddie Ritchard,Samantha Colburn,Crista Flanagan,Andy Favreau,Nick Steele,Lynette DuPree,Jason Beaubien,Amin Joseph,James Jordan,Winston James Francis,Patrick Quinlan,Matt Giampietro,Steve West,Jena Sims",hsilgnE,USA,,3.9,1764,"18 user,22 critնic",Afghanistan,"Las Vegas, Nevada, USA",Claire is about to get married and she goes to Las Vegas with her sister and two friends for her bachelorette party. Things quickly spiral out of control.
