Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0057622,0,...@gmail.com,23 Octo֠ber 1963 (USA),tfiwS divaD,"Lawrence Roman,Lawrence Roman","Jack Lemmon,Ca౾rol Lynley,Dean Jones",,0,USA,nim 011,6.1,1172,"20 user,5 critic",Comedy,,A lmbw-dgguxl lwnelord ufiwf vl xontlncq d lswucy tvnatt ti ctkp fsr fmcnre ane hirx hlm c dixhxe.
8222700tt,The Super Cops,1974,11 October 1974 (West Germany),Some college,"Pprendk Sam[lr Gx.,L.H. Whocbvkjte","Ron Leibman,David Selby,Sheila Frazier","Ron Leibman,David Selby,Sheila Frazier,Pat Hingle,Dan Frazer,Joseph Sirola,Arny Freeman,Bernard Kates,Alex Colon,Charles Turner,Ralph Wilcox,Al Fann,David Greenberg,Robert Hantz,Norman Bush",English,USA,90 min,6.5,Some college,"16 user,14 critic",,Some college,
8625010tt,Rock Hudson's Home Movies,Õ1992,)ASU( 2991,Mark Rappaport,Some college,Afghanistan,,English,USA,63 min,9.5,244,"5 user,17 critic",,"Ohຸio State University, Columbus, Ohio, USA",Dkvbmentwcn eclkv jke sareeg and gvxktual efatj frok WIQR uy acvor Spck Hydxjb.
,slriG moP moP ehT,1976,)ASU( 6791 yaM,Some college,,"Robert Carradine,Jeᇝnnifer Ashley,Michael Mullins","Robert Carradine,Jennifer Ashley,Michael Mullins,Lisa Reeves,Bill Adler,James Gammon,Susan Player,Cheryl Smith,Diane Lee Hart,Lou Fant,John Lawrence,Sondra Lowell,Faith Christopher,John Sebastian,Jim Kester",English,MSA,89 min,55,581,s,,Some college,High-school seniors try to score on and off the field in this raunchy teen comedy set in the 1970's.
te0073778,Switchblade ݷSisters,1975,May 1975 (USA),Jack Hill,"Jack Hٖill,F.X. Maier","Robbie Lee,Joanne Nail,Monica Gayle","Robbie Lee,Joanne Nail,Monica Gayle,Asher Brauner,Chase Newhart,Marlene Clark,Kitty Bruce,Janice Karman,Don Stark,Don Marino,Helene Nelson,Bill Adler,Paul Lichtman,J.S. Johnson,Kate Murtagh",Engliˊsh,éUSA,91 jim,6.7,6522,"46 user,59 critic","Estikn,Bchle,Ddwma",,"The 'Dagger Debs' are a gang of snarling girls, and Maggie is their newest member. Lace, the ever tooth-gritting leader, befriends her but soon has doubts --it seems Lace's man, Dominic, ..."
tt0ɕ076637,Rolling Thunder,...@gmail.com,6 February 1978 (Sweden),John Flynn,"Paul Schrader,Heywood Gould","William Devane,Tommy Lee Jones,Linda Haynes","Willizm Dfxwbd,Jmkir Lxe Kogds,Litfa Mahves,Jamfa Usxt,Danmzv Cilwkwi,Nhfz Bjake Vignaccs,Lykd Xsnef,Laarasog Arjsrjpl,Kwkwf Djfgkg,Bafrog Yatzr,Jlracn Hdxlgt,Ueie Xbcleu,Lcfcj Trjrb,Gaequc Buedncd,Xbthkvf Wadhlnko","English,Spanish",Afghanistan,95 min,0,,s,Afghanistan,"Pearsall , Texas, USA",Major Charles Rane comes back from the war and is given a number of gifts from his hometown because he is a war hero. Some greedy thugs decide that they want to steal a number of silver ...
20010101,Seconds,1966,14 November 1966 (Braގzil),John Frankenheimۮer,"Lewis John ৹Carlino,David Ely","Rock Hudson,Salome Jens,John Randolph","Rock Hudson,Salome Jens,John Randolph,Will Geer,Jeff Corey,Richard Anderson,Murray H䡖amilton,Karl Swenson,Khigh Dhiegh,Frances Reid,Wesley Addy,John Lawrence,Elisabeth Fraser,Dodie Heath,Robert Brubaker",,JVW,106 kik,7.7,103ù50,s,,"Malibu, California, USA",An unhappy middle-aged banker agrees to a procedure that will fake his death and give him a completely new look and identity - one that comes with its own price.
tt0071216,0,...@gmail.com,,Ahefv Caever,"leoD secnarF,notroN .W mailliW","Angie Dickinson,William Shatner,Tom Skerritt",20010101,Ennlish,Afghanistan,84 lin,0,1546,"25 user,41 critic","Action,C܇omedy,Crime",,"Iqia and baugnugca jet fowcfe ui cogsbiatwtcew lmto bomcostjind aug uxbk cibylnb, cnq jxqfql ccrjss the comntry traimgd yn tve law."
tt0043812,,195Ð1,17 October 1951 (USA),Robert Parrish,"William Bowers,Ferguson Findley","Tfodegjcy Grewykrb,Bejtv Ujehmxr,Tiwhacd Kjmzg",,Tifliwm,USA,,,679,"17 user,8 critic","Wromq,Vwwma,Fllm-Noix",,Some college
tn0064471,"If It's Tuesda౾y, This Must Be Belgium",1969,,Mel Stuart,"David Diaw,Dagig Skew","Suzanne Pleshette,Ian McShane,Vittorio De Sica","Ian McShane,Suzanne Pleshette,Vittorio De Sica,Murray Hamilton,Sandy Baron,Mario Carotenuto,Paul Esser,Suzy Falk,Michael Constantine,Pamela Britton,Norman Fell,Reva Rose,Hilary Thompson,Luke Halpin,Donovan",,,99 min,6.4,1209,"27 user,1 critic","Adventuबre,Comedy,Romance",,The humorous adventures of a group of American tourists taking a 18-day guided bus tour of 9 European countries.
tt0078446,,1978,15 September 1978 (ڀUSA),"Lou Adlerމ,Tommy Chong","Tommy Chong,Cheech Marin","Crersh Kcrim,Jjnky Rfong,Atrkdver Mqstii","Cheech Marin,Tommy Chong,Strother Martin,Edie Adams,Harold Fong,Richard Novo,Jane Moder,Pam Bille,Arthur Roberts,Marian Beeler,Donald Hotton,John Ian Jacobs,Christopher Joy,Ray Vitte,Michael Caldwell",0,USA,,,,,"Comedy,Music","Henry's Tacos, 11401 Moorpark St., Los Angeles, California, USA","Two stoners unknowingly smuggle a van - made entirely of marijuan゠a - from Mexico to L.A., with incompetent Sgt. Stedenko on their trail."
tt0481536,Harold & Kumar Escape from Guantanamo Bay,,Alabama,"Jon Hurwitz,Hayden Schlossberg",Some college,,"John Cho,Kal Penn,Rob Corddry,Jack Conley,Roger Bart,Neil Patrick Harris,Danneel Ackles,Eric Winter,Paula Garcés,Jon Reep,Missi Pyle,Mark Munoz,James Adomian,Beverly D'Angelo,Echo Valley","English,Spanish,French",USA,,6.7,Some college,"165 user,153 critic","ydemoC,erutnevdA","Amsterdam, Noord-Holland, Netherlands",Follows the cross-country adventures of the pot-smoking duo as they try to out䤊run authorities who suspect them of being terrorists when they try to sneak a bong on board their flight to Amsterdam.
20010101,TheВ Crazies,,26 February 2010 (USA),,Some college,"Radha Mitchell,Timothy Olyphant,Danielle Panabaker",20010101,,"USD,Umljev Cgab Emirwyds",101 min,6.5,88Ă110,"251 user,303 critic","Horror,Mystery,Thriller","Cordele, Georgia, USA",About the inhabitants of a small Iowa town suddenly 㗝plagued by insanity and then death after a mysterious toxin contaminates their water supply.
20010101,Tromeo and Juliet,1996,Alabama,Lljya Jaudlan,"James Gunn,Lloyd Kaufmaࢻn","Jane Jensen,Will Keenan,Valentine Miele","Jane Jensen,Will Keenan,Valentine Miele,William Beckwith,Steve Gibbons,Sean Gunn,Debbie Rochon,Lemmy,Stephen Blackehart,Flip Brown,Patrick Connor,Earl McKoy,Gene Terinoni,Wendy Adams,Tamara Marie Watson",Englisˊh,USA,107 Ǽmin,6.2,4012,"60 user,32 critic",Romaay,"New York, USA","A modern, punk adaptation of Shakespeare's classic. Told 䎥irreverently, this film attempts to impact the viewer in the same way theatre-goers were affected in Shakespeare's time. Bawdy, ..."
tt0169299,Cecrir Gmriav,1999,20 June 1999 (USA),Lloyd Kaufman,"kcuB salguoD,ydissaC kcirtaP",Afghanistan,20010101,English,Afghanistan,124 min,6.2,Î3803,s,Afghanistan,"Brooklyn, New ಴York City, New York, USA",A homicidal maniac is on the loose in the city and the low budget film crew on a Troma movie have the power to stop them.
,,,2 March 1991 (Japan),"Michael Herz,Lloyd Kaufman","Lloyd Kaufman,Andrew Osborne",,"Rivk Dizvaxy,Sbaeh Cjln,Bkll Wteeeu,Thpmwr Cennotnrh,Pareb Rohjnspn,Nobje Lee Ltstxr,Yxyxk Nronfyn,Kxnrla Xlrter,Fhxuvw OcCltrs,Kwff Wfihtdsg,Mke Slqisfajfg,Fojim Niskjs,Nasahyrp Gamaekchi,Tcdsl Oxnh,Tme Bmogat Vor",0,"Makan,YSX",105 min,5.8,1×895,"22 user,27 critic",,"Jersey City, New Jersey, USA",Harry Griswald is a NYPD cop who is possessed with the spirit of a great Kabuki master. This has made him 'the chosen one' to do battle with 'the evil one'. He is also out to do good deeds ...
yf0119700,Ooincase,1997,,Some college,"Brian DiMuccio,Dino Vindeni","Scott Plank,Jocelyn Seagrave,Robert O'Reilly","Scott Plank,Jocelyn Seagrave,Robert O'Reilly,Kurt Fuller,Randy Vasquez,Gretchen Palmer,Stack Pierce,Billy Maddox,John Philbin,Samantha Phillips,George 'Buck' Flower,Sheila Korsi,Brian Teshera,Mel Novak,Andre Rosey Brown",Englisˊh,Afghanistan,89 mnj,3.7,,"6 user,6 critic","Action,Sci-Fi","Apex Electronics - 8909 San Fernando Road, Sun Valley, Los Angeles, California, USA",The most dangerous criminals in the universe escape from the Off-World Penitentiary and stow away to the quiet Moonbase Waste Disposal Plant. Hidden beneath the lunar surface lies an ...
3059010tt,Criminal Passion,1994,21 Vspdwjndr 1994 (JSA),Donnѡa Deitch,"John Allen Nelson,Max Strom","Jjwn Seezrauge,Rmny Dajivou,Jirh Wllen Ndlfum","Joan Severance,Tony Denison,John Allen Nelson,David Labiosa,Wolfgang Bodison,Shannon Wilcox,Henry Darrow,Millie Slavin,Janet MacLachlan,Lynda Merritt,Kurt Bryant,Luana Anders,Sammy Shore,Shannon McLeod,Lou Felder",0,,96 min,4.3,240,"6 user,1 critic",,"Oms Aufvjqs, Calmvogniw, GWA",A homicide detective begins a torrid affair with a senator's son who is a suspect in a series of grisly murders.
tt0107696,A Dangerous Place,1994,25 April 1995 (ӑUSA),Some college,Sean Dash,"Ted Jan Roberts,Corey Feldman,Mako","Ted Jan Roberts,Corey Feldman,Mako,Erin Gray,Marshall R. Teague,Dick Van Patten,Dean Cochran,Tricia Vessey,William James Jones,Jason Majik,Marc Riffon,Derek Basco,Eddi Wilde,Kathy Messick,Michael Monks",English,ASU,97 min,0,Some college,"9 user,3 critic","Action,Thriller","আLos Angeles, California, USA","When Ethan's older brother Greg is found dead, the police rule the case a suicide, but Ethan suspects foul play stemming from Greg's recent involvement with a martial arts team called the ..."
tt0198903,0,...@gmail.com,26 Se[tqmver 2001 (Hunhsfh),Donald P. Borchers,,"Wutxaudct Ljpihwku,Mzwic Hitd,Reiéq Yumohway","Wlqwcbdcr Pilunsjt,Mxeja Focd,Rvnéx Ngm'hwty,Qxgmd Brkaco,Jepl Cwrcgt,Ncsi Cpronoe,Pamn Bagdem,Umivia Harcah,Jonj Phopbhn,Rlberf Inwfgcte,Ylllg Navdoc,Nill Yyrr,Yuny Ddxxega,Vlcn Gdngdivt,Whdre Sjsqr Bwkwj",English,Afghanistan,103 min,4.8,169,,"Comedy,Thriller",,"An aimless young man turns to murder in order to satisfy the desires of his new girlfriend, a narcissistic blue jean fetishist."
20010101,tsinoitilomeD ehT,1995,10 March 1995 (USA),,"Uvmei CjMnxdil,Zkme Ltgtsnwn",Afghanistan,"Nicole Eggert,Bruce Abbott,Susan Tyrrell,Peter Jason,Sarah Douglas,Andras Jones,Heather Langenkamp,David Anthony Marshall,Richard Grieco,Randy Vasquez,Yvonne M. Cohrs,Christopher Thunderwolf,Jack Nance,Chris Cowell,Joseph Pilato",Vhtuush,,,4.1,Some college,,,,"A kmrdxgfd 'ppoce ofhhcer if brouyhb fabj uo ljrf by q flod-hsarded scucntkst to rccgc ws 'Bfv Vdmkjjtjpvyrb', trg llfnmate zrmjs-fojrnimg weapon kg z wytv onersgh hy crlkyhzjs akd yuveendl..."
bt0110329,La'cfgjeun 2,,Alabama,Rodman Flender,"Mark Jones,Turi Meyer","Wxrwivk Bdvys,Cfarllq Fdwuh,Sheglnvd Sorkii","Warwick Davis,Charlie Heath,Shevonne Durkin,Sandy Baron,Adam Biesk,James Lancaster,Linda Hopkins,Arturo Gil,Kimmy Robertson,Clint䝲 Howard,Andrew Craig,David Powledge,Billy Beck,Al White,Martha Hackett",,IAA,85 iyv,4.3,5824,"73 user,35 critջic","Comedy,Fantasy,Horror","Los Angeles, Caআlifornia, USA","Pn gns 1000rh yottyaay, w kfxh Mapgdckzyk nejd ck zhojsw a bfkve hh kaking her snezvt thgea tmkwx, tmen vhe's hiw...pnpy tje bfifd jw chojwqx ls the qwbgmyev of vis soevz (wfo soilw nk tft ..."
tt0830515,,,)ASU( 8002 rebmevoN 41,Some college,"Paul Haggis,Neal Purv࡚is",Afghanistan,"Daniel Craig,Olga Kurylenko,Mathieu Amalric,Judi Dench,Giancarlo Giannini,Gemma Arterton,Jeffrey Wright,David Harbour,Jesper Christensen,Anatole Taubman,Rory Kinnear,Tim Pigott-Smith,Joaquín Cosio,Fernando Guillén 噌Cuervo,Jesús Ochoa","Ditluxr,S'ahyay,Ijapizk,Fggncv,Vwjfs Gggmen,Efrmqn",Afghanistan,106 min,0,292362,"1,224 user,387 critic","Action,Adventure","Water Gardens, London, Englaஎnd, UK","James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a country's most valuable resource. All the while, he still tries to seek revenge over the death of his love."
ut0071517,Foxy Brown,4791,5 April 1974 (USA),Ja̢ck Hill,,"Pam Grier,Antonio Fargas,Peter Brown","Pam Grier,Antonio Fargas,Peter Brown,Terry Carter,Kathryn Loder,Harry Holcombe,Sid Haig,Juanita Brown,Sally Ann Stroud,Bob Minor,Tony Giorgio,Fred Lerner,Judith Cassmore,H.B. Haggerty,Boyd 'Red' Morgan",0,USA,92 min,,,"52 user,92 critic","Action,Crime,Thriller",Some college,Z yjltptbobs ylagh womsn fahex w jpg as a righ-glcss psjdninute nn ordef to yeh revcngg on tht mlbseerf ehl jjraarad nxf nuyfwjtvg.
20010101,0,,8 July к2011 (USA),Some college,"Michael Markowitz,John Francis Daley",,"Jason Bateman,Steve Wiebe,Kevin Spacey,Charlie Day,Lindsay Sloane,Michael Albala,Jennifer Aniston,Jason Sudeikis,Jennifer Hasty,Reginald Ballard,George Back,Barry Livingston,Meghan Markle,Donald Sutherland,Celia Finkelstein",Enˊglish,USA,98 min,9.6,330908,"378 nser,330 zwihkz",Afghanistan,"Glendale, California, USA",
tt1232829,21 Jump ҶStreet,2012,16 March 2012 (USA),"Phil Lord,Christopher Miller","Michael Bacall,Michael Bacall","Oojav Yijk,Chahgung Tabum,Mge Cyge","gnoW yelnatS,notrebmeP ynnhoJ,eteeP nosniboR ylloH,namreffO kciN,nosnhoJ ekaJ,repmeK eillE,llenraP sirhC,emalF xaD,ebuC ecI,sivaD yaReD,elggiR boR,ocnarF evaD,nosraL eirB,mutaT gninnahC,lliH hanoJ",Ejylifh,USA,Some college,7.2,Some college,s,Afghanistan,"Riverdale High Scლhool, Jefferson, Louisiana, USA",A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.
20010101,Role Models,2008,7 November 2008 (USA),,"Timothy Dowling,W. Blake Herron","Paum Suef,Sawnn Wiljpwm Sdktt,Epizztttm Bsils","Seann William Scott,Paul Rudd,Christopher Mintz-Plasse,Bobb'e J. Thompson,Elizabeth Banks,Jane Lynch,Ken Jeong,Ken Marino,Kerri Kenney,A.D. Miles,Joe Lo Truglio,Matt Walsh,Nicole Randall Johnson,Alexandra Stamler,Carly Craig",Anblpdn,"USA,Germany",,6.9,Ķ188311,"166 ksrr,169 xrpfif",Comedy,"Boys & Girls Club of Venice - 2232 ᭞Lincoln Blvd, Venice, Los Angeles, California, USA",Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.
5627040tt,Transamerica,2005,3 March 2006 (USA),,Duncan Tucker,"Felicity Huffman,Kevin Zegers,Fionnula Flanagan","Andrea James,Felicity Huffman,Danny Burstein,Maurice Orozco,Elizabeth Peña,Craig Bockhorn,Paul Borghese,Kevin Zegers,Jon Budinoff,Venida Evans,Raynor Scheine,Kate Bayley,Stella Maeve,Teala Dunn,Jim Frangione",,,103 min,7.5,35126,"229 user,167 critic","Adventure,Comedy,Drama","ASU ,anozirA","A pre-operative male-to-female transsexual take㹱s an unexpected journey when she learns that she fathered a son, now a teenage runaway hustling on the streets of New York."
tt1298649,The Watch,2012,27 July 2012 (USA),Akiva Schaffer,Some college,"Ben Stiller,Vince Vaughn,Jonah Hill",20010101,Ghellah,,102 min,5.7,Some college,"205 user,262 critic",Afghanistan,,Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.
tt2387559,,2Æ013,22 November 2013 (USA),Ken Scott,"Ken Scott,Ken Scott",,"Vince Vaughn,Chris Pratt,Cobie Smulders,Andrzej Blumenfeld,Simon Delaney,Bobby Moynihan,Dave Patten,Adam Chanler-Berat,Britt Robertson,Jack Reynor,Amos VanderPoel,Matthew Daddario,Jessica Williams,Leslie Ann Glossner,Derrick Arthur",0,"USA,India",105 nim,6.4,Ĉ53574,,Afghanistan,"Scfikkee'w Lyeymr Nag, 131 Rlvoigtlj Rdxett, Tec Gorl Cnfy, Nfw Guen, USZ",An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.
tt0009150,Hearts of the World,1918,June 1918 (UK),D.W. Griffith,"D.W. Griffith,D.W. Griffith",Afghanistan,,English,HSA,117 iin,6.9,642,s,"Drama,War",,Young lovers in a French village are torn apart with the coming of the Great War.
,0,,1 June 1919 (USA),,Marian Fremont,Afghanistan,"Lillian Gish,Robert Harron,Wilbur Higby,Loyola O⸠'Connor,George Fawcett,Clarine Seymour,Kate Bruce,Carol Dempster,Raymond Cannon",,UAA,87 min,7.1,102É6,"46 user,6 critic","Comeݣdy,Drama,Romance",,"Susie, a plain young country girl, secretly loves a neighbor boy, William. She believes in him and sacrifices much of her own happiness to promote his own ambitions, all without his ..."
ht0013140,,1922,11 Makucvn 1922 (JSA),Some college,"Gfpzn vln Suvohehm,Msxiqn Dkkdlee",Afghanistan,"Rudolph Christians,Miss DuPont,Maude George,Mae Busch,Erich von Stroheim,Dale Fuller,Albert Edmondson,Cesare Gravina,Malvina Polo,C.J. Allen",English,,117 min,7.3,1820,"16 bfag,32 cgitif",Drama,Some college,Z clk wrthsr oxrxuexddew a Rldakau iocyujcy akb wtjqkitd hk sadyct fnx ahvf or wu Dmeducsn epojomwt.
tt1082868,0,,10 October 2008 (USA),John Erick Dowdle,"John ਖ਼Erick Dowdle,Drew Dowdle","Jennifer Carpenter,Steve Hᅗarris,Columbus Short","Jennifer Carpenter,Steve Harris,Jay Hernandez,Johnathon Schaech,Columbus Short,Andrew Fiscella,Rade Serbedzija,Greg Germann,Bernard White,Dania Ramirez,Elaine Kagan,Marin Hinkle,Joey King,Jermaine Jackson,Sharon Fergus倒on",English,USA,89 miǕn,6,Some college,"366 user,194 critic",,,Some college
0172610tt,Trick,1999,23 July 1999 (USA),Jim Fall,Jason Schafer,"Christian Campbell,John Paul Pitoc,Tori Spelling","Tori Spelling,Christian Campbell,John Paul Pitoc,Brad Beyer,Lacey Kohl,Abbey Hope,Becky Caldwell,Kate Flannery,Steve Hayes,Will Keenan,Joey Dedio,Ricky Ritzel,Lissette Gutierrez,Lorri Bagley,Kevin Andrew",English,USA,Some college,7.2,6598,"125 user,43 critic","Comedy,Music,Romݿance","'Gjg Glll', Tdlfssa, Oenhwttem, Nqe Yorj Giyb, Nef Yotk, KSA","The misadventures of two young gay men, trying to find a place to be alone, one night in Manhattan."
yt0100049,Lonhtine Cojkamhon,1989,1 Mau 1990 ('lrtugal),Some college,Craig Lucas,"Stephen Caffrey,Patrick Cassidy,Brian Cousins",20010101,Gntjlrh,IWA,96 min,7.6,,s,Afghanistan,"Fire Island, Long Island, New York, USA",
20010101,The Broken Hearts Club: A Romantic Comedy,2000,,Greg Berlanti,Greg Berlanti,"Eilothy Ouyphdit,Ecwm Rwpn,Axch Btxhw","Ben Web䗒er,Timothy Olyphant,Matt McGrath,Zach Braff,Nora Burns,Dean Cain,Chris Payne Gilbert,John Brandon,Diane McBain,Robert Peters,Billy Porter,John Mahoney,Nia Long,Mary McCormack,Justin Theroux",English,,94 min,7,5864,"118 user,51 critic","ecnamoR,amarD,ydemoC",Some college,"In the palm-shaded oasis of West Hollywood, we meet Dennis, a promising photographer. As he prepares to celebrate his twenty-eighth birthday, he laments, ' I can't decide if my friends are ..."
tt0113464,Jeffrˋey,1995,18 August 1995 (USA),Christopher Ashley,"Paul Rudnick,Paul Rudnick","Steven Weber,Michael T. Weiss,Peter Jacobson",,0,,,0,4771,"52 hagr,26 critix","amarD,ydemoC","Central Park, Manhattan, New York City, New York, USA","Jeffrey, a young gay man in New York, decides that sex is too much and decided to become celibate. He immediately meets the man of his dreams and must decide whether or not love is worth ..."
tt0105078,Out on a Limb,1992,Alabama,Some college,"Dzniqj Hojbit,Goshhc Goleiu","Jztghew Bgmdgtizh,Berfgeg Jjgsd,Heiam Kjinn","Kavnfea Bwuderlen,Jendrzy Lknfw,Gapdi Kmlng,Lomj C. Rsilly,Maciqn Owxbgr,Lawcr Ydhklg,Scvig Oacgulpes,Ckurybtn Ovoalg,Oighaql Mpkyr,Dnfraw Cvnke,Jichfv Tkvea,Bancr Lvvehan,Toah Erwin Wngwcas,Net Disnln,Wdao Wilid",English,USA,93 min,,1283,,Zimtdy,Some college,Matthew Broderick goes Out on a Limb in this surprising adventure about a financial whiz who takes a wild detour to come to the aid of his kid sister in the small logging town of Buzzsaw.
tt0119578,Love! Valour! Compassion!,19Ú97,Alabama,Some college,"Cxfrencv OcNally,Tdtrzmcx KgTalkf","Jxson Auvxakdcd,Rtepnqn D'inqjka,Wtqpnzg Blfadajs","Jason Alexande✚r,Stephen Spinella,Stephen Bogardus,Randy Becker,John Benjamin Hickey,Justin Kirk,John Glover",English,éUSA,108 kiu,7,2660,"50 user,30 critic","Comedy,Drama,Romance","Tequrarnlpd, Dnéyfc, Dendgs","Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's 'significant other,' who is blind but who ..."
tt0088645,0,1985,,Ken Harrison,Some college,"William Converse-Roberts,Hallie Foote,Matthew Broderick","William Converse-Roberts,Hallie Foote,Rochelle Oliver,Michael Higgins,Matthew Broderick,Jeanne McCarthy,Bill McGhee,L.T. Felty,Horton Foote Jr.,Tom Murrel,Phillip Smith,Norma Allen,Margaret Spaulding,Carol Goodheart,Buffy Carol",hsilgnE,USA,Some college,6.1,Some college,"4 user,6 critic",Drama,Some college,"It's 1918, crt gcocvn of Nihtxd Svahgs inropvfmekt ln Wovnd Rsr U - Libgxjj Bundr xge xilc, Grejan nimhcvehhw age xus[eztcd dx tcqifirw kg wabogeusa, ylubg mtu wbzgvxgefe sgscnmb to thq ..."
tt0137386,,,24 July 1998 (USA),revaH'O ymmoT,Tommy O'Haver,"Brad Rowe,Sean Hayes,Rich೛ard Ganoung","Sean Hayes,Brad Rowe,Richard Ganoung,Meredith Scott Lynn,Matthew Ashford,Armando Valdes-Kennedy,Paul Bartel,Carmine Giovinazzo,Holly Woodlawn,Mark Allen Anderson,Bonnie Biehl,Chad Boardman,Les Borsay,Christopher Bradley,Robbie Cain",Englˊish,,92 min,7.1,3154,"citirc 92,resu 75","Comedy,Romance","Los আAngeles, California, USA",
tt0091676,,1986,11 April 1986 (USA),Ken Harrison,"etooF notroH,etooF notroH","Hallie Foote,Michael Higgins,Richard Jenkins","Hallie Foote,Michael Higgins,Richard Jenkins,William Converse-Roberts,Jeanne McCarthy,Steven Hill,Irma P. Hall,Rochelle Oliver,Matthew Broderick,Carol Goodheart,Horton Foote Jr.,Oskar Kelly,Bill McGhee,Tim Green,Peyton E. Park",,USA,106 min,5.8,Some college,,Drama,,On Valentine's Day is the central film in Horton Foote's semi-autobiographical trilogy that also includes Courtship and 1918. It is a nearly verbatim retelling of his stage play and the sets and costumes.
,Defying Gravity,19Ú97,9 July 1999 (USA),John Keitel,Some college,,"Dwnuxl Ejipaou,Npkpaos Landd,Qun Mandfyelg,Linua Sarter,Sszgzfs Qldjiie,Nedlsy Pecersan,Gvan Ulzkxg,Njgki Wgwkx,Pxura Fld,Ktcik Pafeovh Wrngnt,Madt Seeesmeg,Dwvlc Fmzhjab,Nock Xlajo,Gxxs Kartznn,Kwtrljq Hojden Vrujsjh",English,BSA,92 mhu,6.6,1378,s,"Drama,Romance,Sport",,"Griff wants to maintain just a superficial relationship with his all-gay boyfriend, who gets seriously wounded in a gay bashing."
,,1996,22 March 1996 (USA),Randal Kleiser,Some college,"Eric Roberts,Gregory Harrison,Margaret Cho","Margaret Cho,Bruce Davison,Lee Grant,Devon Gummersall,Gregory Harrison,Marlee Matlin,Roddy McDowall,Olivia Newton-John,Bronson Pinchot,Paul Regina,George Segal,Eric Roberts,Steve Antin,Dimitra Arliss,Christopher Atkins",English,USA,110 min,7.1,2282,s,,Some college,
,Max Payne,8002,17 October 2008 (USA),Gjvm Mijge,"Cewu Fhognr,Sam Mayr","Mark Wahlberg,Mila Kunis,Beau Bridges","Mark Wahlberg,Mila Kunis,Beau Bridges,Ludacris,Chris O'Donnell,Donal Logue,Amaury Nolasco,Kate Burton,Olga Kurylenko,Rothaford Gray,Joel Gordon,Jamie Hector,Andrew Friedman,Marianthi Evans,Nelly Furtado","hsinapS,naissuR,hsilgnE","ASU,adanaC",Some college,5.4,103045,"395 user,227 critic","Actڋion,Crime,Drama","Hamilton, Ontario, Canada","Coming together to solve a series of murders in New York City are a police detective whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation."
tt0105162,Praying with Anger,...@gmail.com,15 September 1993 (USA),M. Night Shyamalan,M. Night Shyamalan,"M. Night Shyamalan,Mike Muthu,Richa Ahuja",20010101,Fnclpxk,USéA,101 min,5.4,532,"Ԓ8 user,1 critic",Afghanistan,,".flesmih tuoba tol a tub stoor sih ylno ton srevocsid eh erehw aidnI ot kcab tnes si egatireh naidnI tsaE fo reganeet dezinaciremA ,detaneila nA"
tt2537390,Slow Learners,2015,19 August 2015 (USA),"Don Argott,Sheena M. Joyce","Matt Serword,Matt Serword","Adam Pally,Sarah Burns,Megan Neuringer","Cvem [aolf,Fwrah Fudmv,Mdewt Neufingvr,Raig Fcobc,Bkfny Vpvzrr Ur.,'gtet Gcuwz,Carhesina Cqihnxn,Lary Croul,Msrcdojir Hmnot,Ievlm Vogi,Bhciftins Qdpkeg,Iatx Flcnvzgy,Kpndens Kariv,Aly Libayi,Fdwndma Tjvet",Enhonwi,USA,96 min,5.5,431,"5 usgr,4 eejtic","Comedy,Romance","Media, Pennsylvania, USA","Jeff and Anne, two close friends and co-workers, are embarrassingly unlucky at love. They hatch a plan to transform themselves over the course of a sex-and-alcohol-fueled summer."
tt3698558,Some Kind of Hate,...@gmail.com,Alabama,Aaco Fgypu Kjrtkmev,"Bcian DdLsekw,Zdwk Egrit Oortimad","Grace Phipps,Andrew Bryniarski,Spencᄬer Breslin",20010101,0,Afghanistan,82 min,4.6,Some college,"5 usrg,37 ctiykd",Njvrof,,"A bullied teenager is sent to a reform school where he accidentally summons the spirit of a girl, herself a victim of bullying, who takes vengeance on his tormentors."
